ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,PromClass_Dummy_Platinum,PromClass_Dummy_Gold,PromClass_Dummy_Silver,DemAffl_M,DemAge_M,PromTime_M,DemClusterGroup_M,DemGender_M,DemReg_M,DemTVReg_M,RND
1195654,10,33,D,F,Midlands,Wales & West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.4668231404
1196413,6,67,A,U,Midlands,Midlands,Silver,5000,4,0,0,0,1,0,0,0,0,0,0,0,0.5315344439
1201212,8,78,B,M,South East,S & S East,Silver,3000,8,0,0,0,1,1,0,0,0,0,0,0,0.2019863414
1214934,9,50,F,F,South East,London,Silver,5000,4,0,0,0,1,0,0,0,0,0,0,0,0.5606396685
1219553,8,76,E,U,North,N West,Gold,6000,15,0,0,1,0,0,0,0,0,0,0,0,0.5938000249
1227807,13,54,A,F,South West,S West,Gold,12078.35,30,0,0,1,0,0,0,0,0,0,0,0,0.5693759423
1237713,13,45,B,F,South East,S & S East,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,0.2910448077
1238604,8,72,B,F,South East,London,Silver,50.01,13,0,0,0,1,1,0,0,0,0,0,0,0.1410839274
1245880,7,41,F,U,North,N West,Tin,0.01,9,0,0,0,0,0,0,0,0,1,0,0,0.5708602385
1260758,9,66,D,M,Scottish,C Scotland,Silver,2000,9,0,0,0,1,0,0,0,0,0,0,0,0.3461686514
1263749,5,52,B,M,North,Yorkshire,Tin,0.01,11,0,0,0,0,0,0,0,0,0,0,0,0.5532127142
1277200,6,60,B,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3524223051
1285750,8,57,B,F,South East,London,Tin,0.01,8,0,0,0,0,1,0,0,0,0,0,0,0.3951840682
1312375,8,41,D,F,South East,London,Gold,10000,5,0,0,1,0,1,0,0,0,0,0,0,0.1902776818
1314483,9,68,A,M,South East,London,Silver,4250,4,0,0,0,1,0,0,0,0,0,0,0,0.1976959697
1317113,14,47,C,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.5305571354
1318845,3,70,C,F,Midlands,Wales & West,Silver,3000,11,0,0,0,1,0,0,0,0,0,0,0,0.2687219839
1322516,10,40,B,M,South East,London,Silver,1000,13,0,0,0,1,0,0,0,0,0,0,0,0.1501728874
1338498,9,44,B,F,South East,London,Gold,6053.35,5,0,0,1,0,0,0,0,0,0,0,0,0.0502949395
1343181,5,54,C,U,Midlands,Midlands,Silver,50.02,8,0,0,0,1,0,1,0,0,1,0,0,0.1610106207
1352482,9,22,B,F,North,N West,Silver,1000,3,1,0,0,1,0,0,0,0,0,0,0,0.5099841736
1366874,8,65,B,M,South East,London,Silver,1526.91,5,0,0,0,1,1,0,0,0,0,0,0,0.2733036705
1402684,7,52,E,F,South East,London,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.2331315452
1403478,9,48,D,F,Midlands,Midlands,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.2093672874
1408038,10,61,D,F,North,N West,Silver,3000,3,1,0,0,1,0,0,0,0,0,0,0,0.1643213174
1421123,8,55,E,M,South West,S West,Silver,4000,8,0,0,0,1,0,0,0,0,0,0,0,0.0083029494
1422944,10,52,F,U,Scottish,C Scotland,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.4831588629
1425951,8,68,F,F,Midlands,Wales & West,Tin,0.01,9,0,0,0,0,1,0,0,0,0,0,0,0.3998039721
1438069,5,76,C,F,North,Yorkshire,Gold,6000,3,1,0,1,0,0,0,0,0,0,0,0,0.4988622249
1439030,11,47,A,M,Scottish,C Scotland,Silver,1200,11,0,0,0,1,0,0,0,0,0,0,0,0.0576562407
1467158,12,60,C,F,Midlands,Midlands,Gold,9604.34,4,0,0,1,0,0,0,0,0,0,0,0,0.3823315172
1472623,3,59,U,F,Midlands,East,Gold,12000,4,0,0,1,0,0,0,0,1,0,0,0,0.4368582142
1487604,8,69,C,M,South East,London,Gold,14400,8,0,0,1,0,0,0,0,0,0,0,0,0.1681280961
1488600,7,27,F,F,South East,London,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0917855567
1496115,18,41,D,F,North,N East,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.1029628716
1504347,8,36,F,U,Midlands,East,Silver,4035.57,7,1,0,0,1,1,0,0,0,0,0,0,0.1278219391
1509918,4,64,D,F,South East,London,Silver,420,9,0,0,0,1,0,0,0,0,0,0,0,0.5236968387
1514946,8,45,E,M,South East,London,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.3291395038
1515527,10,46,D,F,South East,S & S East,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.4079323087
1521950,2,50,B,U,North,N East,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.087514346
1522744,6,75,E,F,Midlands,Midlands,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.5310427894
1523775,11,62,B,M,North,Yorkshire,Gold,6000,10,0,0,1,0,0,0,0,0,0,0,0,0.021516799
1529536,8,39,C,U,South East,London,Silver,3850.36,8,1,0,0,1,1,0,0,0,1,0,0,0.0617844118
1533258,11,25,C,F,Midlands,Midlands,Silver,3000,3,1,0,0,1,0,0,0,0,0,0,0,0.3160386017
1535226,5,46,C,F,Midlands,Wales & West,Platinum,24878.35,9,0,1,0,0,0,0,0,0,0,0,0,0.4625474589
1539132,10,39,E,U,North,N West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.3537812309
1540068,6,56,F,F,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,0.2987813024
1543954,6,56,E,U,North,N East,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.5362575886
1550918,5,77,F,M,South East,S & S East,Gold,9600,16,0,0,1,0,0,0,0,0,0,0,0,0.2743490326
1589334,9,63,C,M,Midlands,Wales & West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.5648836659
1611844,12,68,C,F,North,N West,Silver,2000,31,0,0,0,1,0,0,0,0,0,0,0,0.5058287384
1620797,17,43,E,F,Midlands,Wales & West,Silver,3026.67,6,1,0,0,1,0,0,0,0,0,0,0,0.5181492681
1623494,8,47,C,U,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.0202577277
1625675,6,45,D,F,South East,S & S East,Tin,0.01,10,0,0,0,0,0,0,0,0,0,0,0,0.3847668983
1642332,10,64,B,U,Midlands,Midlands,Silver,5000,8,0,0,0,1,0,0,0,0,1,0,0,0.2393018823
1645110,12,37,B,F,North,Yorkshire,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.3633835061
1652990,5,57,C,U,North,Yorkshire,Silver,4884.25,11,0,0,0,1,0,0,0,0,1,0,0,0.3262258723
1657844,6,41,D,U,North,Yorkshire,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.0476572663
1665502,10,44,C,M,Midlands,Wales & West,Silver,500,9,0,0,0,1,0,0,0,0,0,0,0,0.2758145022
1670514,9,51,B,F,South East,London,Gold,7053.34,10,0,0,1,0,0,0,0,0,0,0,0,0.4436250773
1681265,18,54,F,F,Midlands,Midlands,Silver,970.92,9,1,0,0,1,0,0,0,0,0,0,0,0.4434968864
1700464,8,54,C,M,North,Yorkshire,Silver,600,8,0,0,0,1,0,1,0,0,0,0,0,0.1134675826
1711644,3,51,D,M,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3268543148
1739360,8,56,F,M,South West,S West,Silver,4000,5,1,0,0,1,0,0,0,0,0,0,0,0.3323940804
1741195,4,33,F,F,Midlands,Midlands,Tin,0.01,6,0,0,0,0,0,0,0,0,0,0,0,0.5528042584
1745654,8,59,C,F,North,N West,Tin,0.01,5,1,0,0,0,1,0,0,0,0,0,0,0.5799471646
1750860,11,67,B,U,North,N West,Silver,2400,9,0,0,0,1,0,0,0,0,1,0,0,0.0638500098
1762605,7,72,F,M,North,N West,Gold,6000,5,0,0,1,0,0,0,0,0,0,0,0,0.3118330116
1764616,8,28,F,M,Scottish,C Scotland,Silver,68.22,2,0,0,0,1,0,0,0,0,0,0,0,0.2040559976
1771388,10,39,C,F,North,N East,Silver,600,1,1,0,0,1,0,0,0,0,0,0,0,0.2720529736
1779664,11,43,U,F,Midlands,Wales & West,Tin,0.01,9,1,0,0,0,0,0,0,1,0,0,0,0.2674579133
1780778,10,50,D,M,North,Yorkshire,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.1220484097
1781979,8,67,C,U,South East,S & S East,Gold,5027,6,0,0,1,0,0,0,0,0,0,0,0,0.0040036626
1786164,9,55,A,M,South East,London,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.1828162294
1795708,8,32,F,M,South East,London,Tin,0.01,7,1,0,0,0,0,0,0,0,0,0,0,0.4188950068
1803158,5,71,D,U,South East,S & S East,Silver,2000,9,0,0,0,1,0,0,0,0,1,0,0,0.3349042397
1804170,11,57,D,F,Midlands,Midlands,Gold,9000,6,1,0,1,0,0,0,0,0,0,0,0,0.0944569647
1805371,5,34,F,F,Midlands,East,Gold,6000,5,0,0,1,0,0,0,0,0,0,0,0,0.0785312648
1820036,6,69,C,M,Midlands,Midlands,Gold,12105.32,12,0,0,1,0,0,0,0,0,0,0,0,0.2061168483
1824880,6,67,C,M,North,Yorkshire,Silver,1200,4,0,0,0,1,0,0,0,0,0,0,0,0.5543765461
1856197,4,73,F,F,North,N West,Gold,6500,20,0,0,1,0,0,0,0,0,0,0,0,0.2649719558
1868780,9,74,C,F,Midlands,Midlands,Gold,11605.32,12,0,0,1,0,0,0,0,0,0,0,0,0.3429544616
1872664,4,49,E,F,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,1,0,0,0,0,0.2120214329
1873539,8,49,D,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.1698673392
1878794,5,58,E,F,South East,London,Platinum,21000,9,0,1,0,0,0,0,0,0,0,0,0,0.5502207245
1882015,8,36,U,M,Midlands,Ulster,Silver,4300,1,0,0,0,1,1,0,0,1,0,0,0,0.3557651883
1891499,8,43,B,F,Midlands,Wales & West,Silver,1200,4,0,0,0,1,0,0,0,0,0,0,0,0.2869093666
1893505,5,76,C,U,South East,London,Gold,6053.35,7,0,0,1,0,0,0,0,0,0,0,0,0.0307086096
1895451,8,78,A,F,Midlands,Midlands,Silver,3000,2,1,0,0,1,0,0,0,0,0,0,0,0.4656155517
1896628,4,76,D,F,Midlands,Wales & West,Gold,6000,6,0,0,1,0,0,0,0,0,0,0,0,0.3533539648
1897829,15,48,E,F,Midlands,Midlands,Silver,500,9,1,0,0,1,0,0,0,0,0,0,0,0.4477287677
1898779,7,68,E,M,North,Yorkshire,Tin,0.01,12,0,0,0,0,0,0,0,0,0,0,0,0.545478056
1901788,7,61,A,M,South East,London,Platinum,28780.41,0,0,1,0,0,0,0,0,0,0,0,0,0.0197536177
1907808,7,56,C,U,Midlands,Wales & West,Silver,3000,11,0,0,0,1,0,0,0,0,1,0,0,0.2385768873
1916432,8,39,E,U,South East,London,Silver,5000,1,0,0,0,1,0,0,0,0,1,0,0,0.3639889715
1919512,11,35,E,F,Midlands,Wales & West,Silver,600,8,1,0,0,1,0,0,0,0,0,0,0,0.5881421671
1938339,8,55,E,M,South East,S & S East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.5661070363
1939297,7,47,D,U,North,N East,Silver,1200,9,0,0,0,1,0,0,0,0,1,0,0,0.477974293
1941658,6,63,B,M,South East,S & S East,Platinum,30131.68,6,0,1,0,0,0,0,0,0,0,0,0,0.0241329288
1943634,7,33,C,F,North,Yorkshire,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.1284088819
1946366,7,50,F,M,Midlands,Midlands,Silver,4198,1,0,0,0,1,0,0,0,0,0,0,0,0.5948290721
1954504,11,45,C,F,Midlands,Midlands,Silver,720,4,0,0,0,1,0,0,0,0,0,0,0,0.1100791637
1976389,6,49,F,F,Midlands,East,Silver,920,4,1,0,0,1,0,0,0,0,0,0,0,0.5003138252
1986597,8,62,A,F,Scottish,C Scotland,Silver,3750,2,0,0,0,1,0,0,0,0,0,0,0,0.1963724933
1988824,9,67,B,M,Unknown,Unknown,Gold,6000,1,0,0,1,0,0,0,0,0,0,1,1,0.2725127462
1991744,9,59,B,F,South East,S & S East,Gold,7400,28,0,0,1,0,0,0,0,0,0,0,0,0.4460664645
2009935,9,50,D,M,South East,S & S East,Silver,1200,9,0,0,0,1,0,0,0,0,0,0,0,0.3953724566
2015668,7,35,C,F,South East,London,Silver,500,1,1,0,0,1,0,0,0,0,0,0,0,0.412155485
2024128,12,68,E,F,Unknown,Unknown,Gold,18678.76,3,1,0,1,0,0,0,0,0,0,1,1,0.0512033026
2034743,19,38,U,F,Midlands,Wales & West,Tin,0.01,9,1,0,0,0,0,0,0,1,0,0,0,0.4179509373
2035618,11,32,A,F,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3681876703
2038765,7,30,F,F,North,Yorkshire,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0041707158
2044978,10,59,C,F,North,N West,Tin,0.01,10,1,0,0,0,0,0,0,0,0,0,0,0.3949644796
2046008,8,53,E,U,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,0.2656326901
2056623,12,53,F,F,Midlands,East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3808550776
2063115,13,53,F,F,Midlands,Midlands,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0391690908
2069148,7,48,F,M,South West,S West,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.2312575128
2088991,8,73,U,F,South East,London,Silver,2500,9,1,0,0,1,1,0,0,0,0,0,0,0.3098681012
2094428,14,76,F,F,Midlands,Midlands,Silver,500,9,1,0,0,1,0,0,0,0,0,0,0,0.3866692327
2095491,11,44,C,F,North,Yorkshire,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.2483412541
2109565,6,35,F,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.3758398767
2125013,9,50,E,F,Scottish,N Scot,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.2897072929
2139995,8,69,B,U,Scottish,N Scot,Tin,0.01,7,0,0,0,0,0,0,0,0,1,0,0,0.483693985
2161567,9,54,A,F,South East,London,Tin,0.01,7,1,0,0,0,0,1,0,0,0,0,0,0.0963161258
2176327,22,30,F,F,South East,London,Silver,1750,4,1,0,0,1,0,0,0,0,0,0,0,0.4678721528
2180774,10,44,C,F,North,N East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.5561877138
2201399,7,43,B,U,Midlands,Wales & West,Tin,0.01,5,1,0,0,0,0,0,1,0,1,0,0,0.4868292038
2222930,7,23,A,F,North,N West,Silver,1000,5,1,0,0,1,0,0,0,0,0,0,0,0.0387795731
2227312,5,58,A,U,North,N East,Tin,0.01,5,0,0,0,0,0,0,1,0,1,0,0,0.1859650347
2229757,12,54,B,F,South East,London,Tin,0.01,5,1,0,0,0,0,1,0,0,0,0,0,0.136262571
2233118,8,57,A,U,South East,London,Platinum,25000,1,0,1,0,0,0,0,0,0,1,0,0,0.0748375641
2238446,8,42,F,F,Unknown,Unknown,Tin,0.01,5,0,0,0,0,0,0,0,0,0,1,1,0.3592002775
2245329,9,46,F,F,South East,London,Silver,5000,2,0,0,0,1,0,0,0,0,0,0,0,0.5281463151
2262231,17,33,C,U,South East,S & S East,Silver,5000,1,0,0,0,1,0,0,0,0,0,0,0,0.5009245619
2275317,7,54,C,M,Midlands,Wales & West,Silver,4500,11,0,0,0,1,0,0,0,0,0,0,0,0.2629907403
2284065,16,37,F,F,South East,S & S East,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.3687049944
2303191,3,58,A,M,North,N West,Silver,3000,2,0,0,0,1,0,0,0,0,0,0,0,0.2463017
2327007,8,45,E,U,Midlands,Midlands,Tin,0.01,10,0,0,0,0,0,0,0,0,1,0,0,0.0793611221
2331160,8,37,D,F,South East,S & S East,Tin,0.01,5,0,0,0,0,1,0,0,0,0,0,0,0.1567222765
2334992,10,54,B,F,South East,London,Silver,2000,5,1,0,0,1,0,0,0,0,0,0,0,0.2287720154
2335131,8,55,F,M,Midlands,East,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.1164042024
2344521,7,40,F,M,North,N West,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.1643374353
2345242,3,55,C,F,Midlands,East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.1177322008
2350696,5,57,C,U,North,Yorkshire,Silver,5000,4,0,0,0,1,0,0,0,0,0,0,0,0.1638736949
2353571,10,63,B,F,North,N West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.5185106427
2357844,10,53,D,U,Scottish,N Scot,Silver,1500,5,0,0,0,1,0,0,0,0,1,0,0,0.0641746419
2360020,14,70,F,M,Midlands,East,Platinum,20294.5,3,0,1,0,0,0,0,0,0,0,0,0,0.487683912
2365723,14,56,F,U,South East,London,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,0.4382103134
2372991,12,49,U,F,Midlands,Ulster,Gold,14000,3,0,0,1,0,0,0,0,1,0,0,0,0.5204517387
2373998,12,70,C,M,Midlands,Wales & West,Platinum,29374.72,24,1,1,0,0,0,0,0,0,0,0,0,0.3575260031
2384248,3,77,D,F,North,N West,Gold,15053.82,4,0,0,1,0,0,0,0,0,0,0,0,0.136391542
2388995,8,54,A,F,South East,London,Silver,4884.25,8,0,0,0,1,1,0,0,0,0,0,0,0.5105416358
2395363,5,48,D,U,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.3429197801
2397285,5,68,C,F,North,N East,Silver,1500,9,0,0,0,1,0,0,0,0,0,0,0,0.5697462245
2405253,7,73,C,M,North,N East,Silver,2000,4,1,0,0,1,0,0,0,0,0,0,0,0.4355518019
2423170,11,67,F,F,Midlands,Midlands,Gold,6000,2,1,0,1,0,0,0,0,0,0,0,0,0.1701150724
2428547,10,56,B,F,Midlands,Wales & West,Gold,9000,1,0,0,1,0,0,0,0,0,0,0,0,0.1922537774
2428563,7,56,C,F,Midlands,Wales & West,Platinum,20383.7,3,0,1,0,0,0,0,0,0,0,0,0,0.4627577278
2433648,8,31,E,U,South East,London,Tin,0.01,4,0,0,0,0,1,0,0,0,1,0,0,0.0172218187
2449706,13,42,E,U,Midlands,Midlands,Silver,0.02,8,1,0,0,1,0,0,0,0,1,0,0,0.1370931655
2452650,6,50,F,M,Midlands,Midlands,Silver,1000,6,0,0,0,1,0,0,0,0,0,0,0,0.5910783599
2469219,7,51,D,M,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.4306310604
2488981,12,25,A,F,North,N East,Gold,6000,2,1,0,1,0,0,0,0,0,0,0,0,0.1760801767
2502917,10,50,F,F,South West,S West,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,0.053022034
2565641,7,55,E,U,Midlands,Wales & West,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,0.1971666628
2759365,10,67,B,F,South East,London,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,0.2742180788
2760185,8,54,C,U,South East,S & S East,Silver,5000,4,0,0,0,1,0,1,0,0,1,0,0,0.5602420492
2765551,12,43,E,F,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.5697177823
2786591,5,45,E,F,South East,London,Gold,19465.7,3,0,0,1,0,0,0,0,0,0,0,0,0.573700913
2789434,9,54,C,F,South East,S & S East,Silver,5000,2,0,0,0,1,0,1,0,0,0,0,0,0.3868885475
2791471,5,52,D,M,Midlands,Midlands,Silver,100,1,0,0,0,1,0,0,0,0,0,0,0,0.3602541207
2805332,7,61,D,F,South East,S & S East,Tin,0.01,6,0,0,0,0,0,0,0,0,0,0,0,0.3923050242
2840502,8,63,U,F,Midlands,Ulster,Gold,7000,6,0,0,1,0,0,0,0,1,0,0,0,0.4325211688
2867451,15,53,E,F,Midlands,East,Gold,6000,3,0,0,1,0,0,0,0,0,0,0,0,0.1199657596
2870738,8,65,A,U,South East,London,Silver,3000,22,0,0,0,1,1,0,0,0,0,0,0,0.1158813956
2882337,2,40,F,M,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.1315903324
2903679,7,53,A,M,South East,London,Silver,2460.01,8,0,0,0,1,0,0,0,0,0,0,0,0.3761352288
2914093,12,64,D,U,Midlands,Midlands,Silver,3750,10,0,0,0,1,0,0,0,0,1,0,0,0.4533847479
2915928,16,28,F,U,Midlands,Midlands,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0388581967
2931974,6,70,E,F,South East,S & S East,Silver,1000,9,1,0,0,1,0,0,0,0,0,0,0,0.4750700618
2932385,12,65,C,F,South West,S West,Silver,2215.4,4,1,0,0,1,0,0,0,0,0,0,0,0.5032548846
2935112,13,57,B,F,South East,London,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.4976118871
2949733,9,67,D,U,South East,London,Silver,1000,9,1,0,0,1,0,0,0,0,1,0,0,0.0326828533
2951029,6,73,U,F,Midlands,Wales & West,Silver,600,7,0,0,0,1,0,0,0,1,0,0,0,0.1345371274
2960850,11,64,A,F,North,N West,Gold,6000,4,0,0,1,0,0,0,0,0,0,0,0,0.5687404343
2966697,6,32,D,F,South East,London,Silver,3050,10,1,0,0,1,0,0,0,0,0,0,0,0.3570200793
2972719,2,58,B,F,Midlands,Midlands,Gold,6550,12,0,0,1,0,0,0,0,0,0,0,0,0.1478949418
2981033,6,70,B,F,North,N West,Gold,6000,8,0,0,1,0,0,0,0,0,0,0,0,0.3667907391
2981823,16,60,D,M,South East,S & S East,Silver,3000,2,0,0,0,1,0,0,0,0,0,0,0,0.1954748832
2988283,9,72,U,M,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,1,1,0,0,0,0.5275112304
2989123,5,62,D,F,Scottish,C Scotland,Gold,6000,5,0,0,1,0,0,0,0,0,0,0,0,0.3656761322
2996030,7,59,F,F,Midlands,Midlands,Silver,5000,4,0,0,0,1,0,0,0,0,0,0,0,0.5182535003
2997789,8,53,C,M,Midlands,Midlands,Silver,1000,5,0,0,0,1,0,0,0,0,0,0,0,0.0684557641
3000567,7,60,B,U,Midlands,Midlands,Gold,12053.34,3,0,0,1,0,0,0,0,0,0,0,0,0.2538870234
3003442,20,62,F,F,North,Yorkshire,Silver,1600,4,1,0,0,1,0,0,0,0,0,0,0,0.1196052689
3010457,6,32,F,F,North,Yorkshire,Silver,0.02,5,1,0,0,1,0,0,0,0,0,0,0,0.4603623191
3013030,12,37,E,F,South East,London,Gold,6000.01,5,1,0,1,0,0,0,0,0,0,0,0,0.5559752367
3022374,8,62,E,F,South East,London,Gold,13500,5,0,0,1,0,0,0,0,0,0,0,0,0.1890694006
3027457,8,68,F,F,Midlands,Wales & West,Silver,2200,5,0,0,0,1,0,0,0,0,0,0,0,0.2543793885
3028984,9,51,F,F,Midlands,Midlands,Gold,6001.74,4,0,0,1,0,0,0,0,0,0,0,0,0.5529563597
3030695,6,55,A,F,Midlands,Midlands,Gold,7000,29,1,0,1,0,0,0,0,0,0,0,0,0.5075838661
3041514,9,36,E,M,Midlands,Wales & West,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.508825083
3045765,8,31,D,F,South East,S & S East,Tin,0.01,5,1,0,0,0,1,0,0,0,0,0,0,0.1111922544
3051153,7,67,B,M,South East,London,Gold,12000,8,0,0,1,0,0,0,0,0,0,0,0,0.3979361008
3053628,13,68,C,M,South East,London,Platinum,20364.36,3,0,1,0,0,0,0,0,0,0,0,0,0.384652815
3066959,4,76,C,U,South East,S & S East,Silver,2000,12,0,0,0,1,0,0,0,0,1,0,0,0.3887587084
3077632,8,54,F,F,Midlands,Wales & West,Silver,600,5,1,0,0,1,1,1,1,0,0,0,0,0.5698284305
3083780,16,47,D,F,South East,S & S East,Silver,2790,8,1,0,0,1,0,0,0,0,0,0,0,0.4547291852
3089746,6,52,C,U,North,N West,Silver,500,11,0,0,0,1,0,0,0,0,1,0,0,0.0170579869
3095320,6,44,B,F,Midlands,Wales & West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.2471546262
3104575,9,54,A,M,South West,S West,Gold,6000,3,0,0,1,0,0,1,0,0,0,0,0,0.3693752593
3108244,7,29,F,M,South East,London,Silver,360,8,1,0,0,1,0,0,0,0,0,0,0,0.2249399066
3113930,6,61,C,M,Midlands,Midlands,Silver,900,4,0,0,0,1,0,0,0,0,0,0,0,0.3885329279
3116905,8,70,A,F,South East,London,Silver,3000.01,15,0,0,0,1,0,0,0,0,0,0,0,0.2400585861
3120082,5,43,F,F,North,N West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.2040075051
3124495,6,77,B,F,Midlands,Midlands,Gold,6000,3,0,0,1,0,0,0,0,0,0,0,0,0.2199573732
3124762,25,36,E,F,North,N West,Silver,2000,5,1,0,0,1,0,0,0,0,0,0,0,0.1434712136
3125157,8,38,B,F,South East,London,Gold,12035.57,6,1,0,1,0,0,0,0,0,0,0,0,0.4091391337
3461939,15,58,B,M,North,Yorkshire,Silver,100,10,0,0,0,1,0,0,0,0,0,0,0,0.3398066952
3463133,13,46,B,U,Midlands,Midlands,Silver,420,10,1,0,0,1,0,0,0,0,1,0,0,0.4866772818
3464423,11,63,B,M,South East,London,Silver,4000,1,0,0,0,1,0,0,0,0,0,0,0,0.4018769816
3464601,4,75,B,F,North,N West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.3589179229
3464717,7,54,C,F,South East,S & S East,Tin,0.01,7,1,0,0,0,0,0,0,0,0,0,0,0.3779109495
3464849,8,64,C,F,Scottish,C Scotland,Silver,1000,5,0,0,0,1,1,0,0,0,0,0,0,0.2952338309
3465373,15,44,E,F,South East,London,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.3394809618
3467155,6,46,D,F,North,Yorkshire,Silver,3000,1,0,0,0,1,0,0,0,0,0,0,0,0.5009973391
3467236,8,67,C,F,South East,London,Gold,6000,7,1,0,1,0,0,0,0,0,0,0,0,0.1906865389
3467759,7,45,F,F,South East,S & S East,Gold,6000,9,0,0,1,0,0,0,0,0,0,0,0,0.0041408325
3469689,7,37,C,F,South East,London,Tin,0.01,10,0,0,0,0,0,0,0,0,0,0,0,0.1153371265
3470806,7,55,B,F,Scottish,C Scotland,Silver,2000,5,0,0,0,1,0,0,0,0,0,0,0,0.5252478866
3472132,10,55,C,F,Scottish,C Scotland,Silver,1020,9,0,0,0,1,0,0,0,0,0,0,0,0.4064588213
3473651,7,54,D,U,South East,London,Silver,1000,5,0,0,0,1,0,1,0,0,1,0,0,0.5089951262
3474887,8,75,D,F,Midlands,Midlands,Gold,15000,4,0,0,1,0,0,0,0,0,0,0,0,0.1151633403
3474992,6,44,B,F,South East,London,Silver,2000,1,1,0,0,1,0,0,0,0,0,0,0,0.240669218
3477177,7,47,F,M,North,N West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.5521809112
3477231,3,58,D,F,Midlands,Midlands,Gold,19171.95,13,0,0,1,0,0,0,0,0,0,0,0,0.5595915451
3477681,6,65,D,F,Midlands,Midlands,Silver,3213.27,17,0,0,0,1,0,0,0,0,0,0,0,0.0526382365
