@relation 'organics_Training-weka.filters.unsupervised.attribute.Remove-R1,4,6-10,12-14,17-18,20-22-weka.filters.unsupervised.attribute.NumericToNominal-R3-7'

@attribute DemAffl numeric
@attribute DemAge numeric
@attribute DemGender {U,F,M}
@attribute TargetBuy {0,1}
@attribute DemAffl_M {0,1}
@attribute DemAge_M {0,1}
@attribute DemGender_M {0,1}

@data
9,45,M,0,0,0,0
11,49,F,1,0,0,0
8,70,U,0,0,0,0
8,54,M,0,1,1,0
4,68,F,0,0,0,0
12,70,M,0,0,0,0
10,50,M,0,0,0,0
10,65,M,0,0,0,0
7,71,M,0,0,0,0
8,53,F,0,0,0,0
10,41,U,1,0,0,1
5,51,M,0,0,0,0
9,73,F,0,0,0,0
5,72,F,0,0,0,0
8,48,M,0,0,0,0
12,60,M,0,0,0,0
6,63,F,1,0,0,0
5,31,M,0,0,0,0
9,76,F,0,0,0,0
14,42,F,0,0,0,0
3,57,U,0,0,0,1
8,22,F,1,0,0,0
6,73,F,0,0,0,0
9,75,F,1,0,0,0
8,58,F,0,0,0,0
14,48,F,0,0,0,0
9,54,F,0,0,1,0
9,71,F,0,0,0,0
13,38,F,1,0,0,0
6,75,U,0,0,0,1
6,40,F,0,0,0,0
15,50,F,0,0,0,0
8,35,F,0,0,0,0
19,54,F,0,0,0,0
10,43,F,0,0,0,0
5,51,M,0,0,0,0
16,65,M,1,0,0,0
8,74,U,0,0,0,0
13,57,F,0,0,0,0
5,70,F,0,0,0,0
6,32,U,0,0,0,0
16,65,M,1,0,0,0
6,46,U,0,0,0,1
10,71,M,0,0,0,0
5,41,F,1,0,0,0
8,72,M,0,1,0,0
10,49,M,0,0,0,0
7,64,F,0,0,0,0
5,55,M,0,0,0,0
10,43,F,0,0,0,0
11,47,F,1,0,0,0
12,48,U,0,0,0,0
2,60,M,0,0,0,0
9,58,M,0,0,0,0
9,48,M,1,0,0,0
7,72,F,0,0,0,0
6,34,M,0,0,0,0
7,49,M,0,0,0,0
5,39,F,1,0,0,0
17,52,F,1,0,0,0
9,60,M,0,0,0,0
6,36,M,1,0,0,0
10,35,U,0,0,0,0
14,55,U,0,0,0,0
8,46,M,0,0,0,0
15,56,M,0,0,0,0
8,48,M,0,0,0,0
7,39,M,0,0,0,0
10,74,U,0,0,0,1
14,63,F,0,0,0,0
9,76,F,0,0,0,0
8,54,F,0,0,0,0
12,62,U,0,0,0,0
6,56,U,0,0,0,1
4,61,M,0,0,0,0
6,74,F,0,0,0,0
24,27,F,1,0,0,0
10,36,F,1,0,0,0
7,44,F,1,0,0,0
10,44,M,0,0,0,0
6,50,M,0,0,0,0
9,75,M,0,0,0,0
15,34,F,1,0,0,0
10,47,F,0,0,0,0
14,45,U,0,0,0,1
14,37,F,1,0,0,0
10,39,M,1,0,0,0
10,27,U,0,0,0,1
21,39,F,1,0,0,0
11,64,F,1,0,0,0
10,33,M,1,0,0,0
4,63,F,1,0,0,0
7,47,F,0,0,0,0
13,54,F,1,0,0,0
9,54,F,0,0,1,0
12,71,U,0,0,0,1
9,32,M,1,0,0,0
9,50,M,0,0,0,0
9,34,M,0,0,0,0
8,66,M,0,0,0,0
11,70,U,0,0,0,1
21,39,F,1,0,0,0
12,66,M,1,0,0,0
20,37,F,1,0,0,0
11,36,F,1,0,0,0
11,63,F,0,0,0,0
6,59,M,0,0,0,0
8,39,F,1,0,0,0
6,47,M,0,0,0,0
12,61,F,0,0,0,0
5,48,M,0,0,0,0
12,54,U,0,0,0,1
12,45,F,0,0,0,0
12,69,M,0,0,0,0
5,32,F,1,0,0,0
18,34,F,1,0,0,0
9,72,F,1,0,0,0
7,59,M,0,0,0,0
4,56,U,0,0,0,0
8,55,F,0,0,0,0
8,70,M,0,0,0,0
11,60,F,0,0,0,0
12,42,M,0,0,0,0
7,54,F,1,0,1,0
9,46,M,0,0,0,0
16,56,M,0,0,0,0
18,49,M,0,0,0,0
10,52,U,0,0,0,1
11,34,F,1,0,0,0
14,54,F,1,0,1,0
10,33,F,0,0,0,0
3,66,U,0,0,0,0
11,37,M,1,0,0,0
9,48,F,0,0,0,0
15,72,F,0,0,0,0
5,64,U,0,0,0,1
8,44,M,0,0,0,0
14,48,F,1,0,0,0
10,71,F,1,0,0,0
10,54,M,1,0,1,0
8,57,U,0,0,0,1
13,74,U,0,0,0,1
16,63,M,0,0,0,0
6,53,U,0,0,0,1
6,46,F,0,0,0,0
7,51,F,0,0,0,0
7,34,M,0,0,0,0
9,35,F,0,0,0,0
13,41,M,0,0,0,0
4,47,F,0,0,0,0
9,65,M,0,0,0,0
5,60,F,1,0,0,0
23,47,F,1,0,0,0
8,30,F,0,0,0,0
8,54,U,0,0,0,1
14,32,F,1,0,0,0
6,54,U,0,0,1,1
8,46,F,0,0,0,0
15,55,F,0,0,0,0
8,53,F,0,0,0,0
9,70,F,0,0,0,0
13,51,F,0,0,0,0
9,46,F,0,0,0,0
7,54,U,0,0,1,0
8,78,F,0,0,0,0
8,76,F,0,0,0,0
8,45,F,0,0,0,0
11,76,U,0,0,0,1
3,54,U,0,0,1,0
10,53,F,0,0,0,0
5,56,M,0,0,0,0
5,25,U,0,0,0,1
10,33,F,1,0,0,0
7,63,U,0,0,0,0
6,54,F,0,0,1,0
7,76,M,0,0,0,0
4,46,M,0,0,0,0
5,71,F,1,0,0,0
10,60,F,0,0,0,0
10,35,F,1,0,0,0
3,76,M,0,0,0,0
16,50,U,0,0,0,1
6,53,F,0,0,0,0
10,45,M,0,0,0,0
9,72,F,0,0,0,0
4,70,F,0,0,0,0
6,53,U,0,0,0,0
6,61,F,1,0,0,0
6,50,M,0,0,0,0
9,44,U,0,0,0,0
5,54,F,1,0,1,0
8,48,M,0,0,0,0
8,53,F,1,1,0,0
7,54,M,0,0,1,0
12,51,F,1,0,0,0
7,68,F,0,0,0,0
9,29,F,1,0,0,0
12,55,F,0,0,0,0
10,48,U,0,0,0,0
4,63,F,0,0,0,0
8,63,U,0,1,0,0
8,54,F,0,0,1,0
7,54,U,0,0,0,1
8,65,F,0,0,0,0
5,66,M,0,0,0,0
8,61,F,0,1,0,0
8,60,U,0,0,0,0
7,71,M,0,0,0,0
10,59,U,0,0,0,1
4,72,U,0,0,0,1
6,61,U,0,0,0,1
10,31,M,1,0,0,0
8,54,U,0,0,0,1
10,50,F,0,0,0,0
5,68,F,0,0,0,0
8,54,F,0,1,1,0
7,66,F,0,0,0,0
7,56,M,0,0,0,0
6,39,M,1,0,0,0
8,68,F,0,0,0,0
16,39,F,0,0,0,0
6,79,F,0,0,0,0
12,68,F,0,0,0,0
3,67,U,0,0,0,0
3,70,M,0,0,0,0
6,59,M,0,0,0,0
9,31,F,1,0,0,0
8,63,U,0,0,0,1
8,62,F,0,1,0,0
8,75,U,0,0,0,1
7,58,M,1,0,0,0
12,79,M,0,0,0,0
9,54,F,0,0,1,0
6,69,F,0,0,0,0
11,49,F,0,0,0,0
7,42,F,1,0,0,0
5,54,F,0,0,1,0
9,40,M,0,0,0,0
9,32,U,0,0,0,1
10,61,F,1,0,0,0
9,42,F,0,0,0,0
15,36,F,1,0,0,0
7,58,F,0,0,0,0
13,68,M,1,0,0,0
9,31,M,0,0,0,0
10,46,F,0,0,0,0
16,37,F,1,0,0,0
8,62,M,0,0,0,0
8,47,F,0,0,0,0
6,53,U,0,0,0,0
8,65,M,0,0,0,0
10,40,M,1,0,0,0
10,54,F,0,0,1,0
6,66,U,0,0,0,1
7,68,F,0,0,0,0
8,42,F,1,0,0,0
15,69,F,1,0,0,0
15,41,F,0,0,0,0
11,70,F,0,0,0,0
8,47,F,0,1,0,0
13,56,F,0,0,0,0
4,62,F,1,0,0,0
7,58,U,0,0,0,1
10,73,M,0,0,0,0
10,64,U,0,0,0,0
8,63,F,0,1,0,0
2,66,M,0,0,0,0
6,50,M,0,0,0,0
8,31,M,0,1,0,0
6,32,U,1,0,0,0
8,40,F,0,0,0,0
9,54,F,0,0,0,0
4,37,M,0,0,0,0
10,74,F,0,0,0,0
8,74,F,0,0,0,0
10,34,F,1,0,0,0
8,31,M,0,0,0,0
10,51,M,0,0,0,0
9,47,U,0,0,0,0
12,58,F,0,0,0,0
3,48,F,0,0,0,0
10,65,F,0,0,0,0
8,52,M,0,0,0,0
8,46,U,0,1,0,1
9,68,M,0,0,0,0
11,68,M,0,0,0,0
7,72,M,0,0,0,0
1,73,U,0,0,0,0
9,77,U,1,0,0,1
12,63,F,0,0,0,0
6,64,F,0,0,0,0
7,63,U,0,0,0,1
6,76,U,0,0,0,1
4,66,F,1,0,0,0
9,29,U,0,0,0,1
9,63,M,0,0,0,0
10,44,M,0,0,0,0
11,62,F,0,0,0,0
14,44,M,1,0,0,0
10,43,F,0,0,0,0
6,69,U,0,0,0,1
8,72,F,0,1,0,0
14,65,F,0,0,0,0
5,46,F,0,0,0,0
16,35,F,1,0,0,0
8,50,F,1,1,0,0
11,50,F,0,0,0,0
9,71,F,0,0,0,0
8,37,F,1,1,0,0
10,44,F,1,0,0,0
5,65,U,0,0,0,1
12,42,M,1,0,0,0
5,57,M,0,0,0,0
8,58,F,0,1,0,0
9,50,F,0,0,0,0
9,54,F,1,0,1,0
4,32,M,1,0,0,0
16,59,F,0,0,0,0
9,54,M,0,0,1,0
4,64,F,0,0,0,0
6,48,M,0,0,0,0
9,37,M,0,0,0,0
8,34,F,0,1,0,0
10,55,F,0,0,0,0
8,60,U,0,0,0,1
7,36,F,0,0,0,0
7,46,F,0,0,0,0
6,59,M,0,0,0,0
3,42,F,0,0,0,0
6,75,F,1,0,0,0
10,28,F,1,0,0,0
7,37,F,1,0,0,0
8,48,F,0,0,0,0
7,76,U,0,0,0,1
9,36,U,0,0,0,0
9,53,M,0,0,0,0
9,67,U,0,0,0,1
10,48,M,0,0,0,0
10,39,M,0,0,0,0
9,76,F,0,0,0,0
8,39,F,1,0,0,0
8,54,U,0,0,0,0
12,54,F,1,0,1,0
10,60,M,0,0,0,0
8,66,F,0,0,0,0
12,73,M,0,0,0,0
6,70,F,0,0,0,0
3,74,M,0,0,0,0
8,72,U,0,1,0,0
11,70,F,0,0,0,0
10,50,F,0,0,0,0
8,45,F,0,0,0,0
7,59,F,0,0,0,0
7,48,U,0,0,0,1
6,76,F,1,0,0,0
9,35,F,0,0,0,0
12,63,M,0,0,0,0
14,72,M,0,0,0,0
11,62,M,0,0,0,0
11,69,U,0,0,0,1
6,56,F,0,0,0,0
11,52,M,0,0,0,0
8,63,M,0,0,0,0
12,30,F,1,0,0,0
7,54,M,0,0,1,0
14,58,F,0,0,0,0
10,73,M,0,0,0,0
7,54,U,0,0,0,1
14,41,F,1,0,0,0
6,70,F,0,0,0,0
5,54,M,0,0,0,0
7,76,F,0,0,0,0
12,45,F,0,0,0,0
7,37,U,1,0,0,1
25,38,F,1,0,0,0
5,54,F,0,0,1,0
6,70,F,0,0,0,0
13,28,F,1,0,0,0
9,77,F,0,0,0,0
8,43,F,1,0,0,0
12,65,F,0,0,0,0
11,21,F,0,0,0,0
11,54,F,0,0,1,0
8,71,M,0,0,0,0
12,69,F,0,0,0,0
5,51,M,0,0,0,0
8,75,M,0,0,0,0
7,44,F,0,0,0,0
8,56,U,0,0,0,0
6,45,M,0,0,0,0
7,70,F,0,0,0,0
8,66,F,0,0,0,0
8,45,U,0,0,0,1
4,60,M,0,0,0,0
14,36,F,1,0,0,0
3,46,F,0,0,0,0
10,65,M,0,0,0,0
8,61,F,0,1,0,0
8,49,M,0,1,0,0
11,45,M,0,0,0,0
8,40,M,1,0,0,0
5,63,U,0,0,0,1
5,42,F,0,0,0,0
9,42,F,1,0,0,0
3,54,U,0,0,1,1
4,57,M,0,0,0,0
11,56,M,0,0,0,0
14,74,U,1,0,0,1
8,50,F,0,0,0,0
6,58,F,0,0,0,0
13,37,M,0,0,0,0
9,61,F,1,0,0,0
8,54,F,0,0,0,0
10,68,U,0,0,0,0
5,62,U,0,0,0,1
18,56,U,0,0,0,1
19,58,U,1,0,0,0
10,75,F,0,0,0,0
4,57,M,0,0,0,0
9,53,U,0,0,0,0
13,60,U,0,0,0,0
8,60,M,0,0,0,0
8,63,F,0,1,0,0
9,78,F,0,0,0,0
9,68,U,0,0,0,1
12,46,M,0,0,0,0
5,70,F,0,0,0,0
8,71,F,1,1,0,0
7,56,M,0,0,0,0
9,31,M,0,0,0,0
10,77,M,0,0,0,0
9,52,F,1,0,0,0
8,62,F,0,0,0,0
10,29,F,1,0,0,0
10,72,U,0,0,0,0
13,55,U,1,0,0,1
10,64,U,0,0,0,1
7,78,F,0,0,0,0
8,43,F,0,0,0,0
9,66,F,0,0,0,0
5,54,M,0,0,1,0
15,35,F,1,0,0,0
7,77,F,1,0,0,0
11,66,F,0,0,0,0
12,57,M,0,0,0,0
5,47,U,0,0,0,0
8,51,F,0,0,0,0
8,64,F,0,0,0,0
6,67,U,0,0,0,1
10,55,F,0,0,0,0
9,74,M,0,0,0,0
10,78,M,1,0,0,0
10,54,F,0,0,1,0
6,57,U,0,0,0,1
8,48,F,1,1,0,0
10,40,F,0,0,0,0
7,66,F,0,0,0,0
12,37,F,1,0,0,0
7,40,F,0,0,0,0
7,74,F,0,0,0,0
8,70,U,0,0,0,1
5,59,M,0,0,0,0
10,54,F,1,0,1,0
7,58,F,0,0,0,0
9,46,F,1,0,0,0
8,49,U,0,1,0,1
8,74,M,0,1,0,0
8,55,F,0,0,0,0
6,54,F,0,0,1,0
7,60,F,1,0,0,0
6,76,U,0,0,0,0
7,75,F,0,0,0,0
8,29,M,0,1,0,0
5,72,F,0,0,0,0
7,49,U,0,0,0,0
13,61,F,1,0,0,0
12,54,F,0,0,1,0
5,30,M,1,0,0,0
19,46,U,1,0,0,1
12,63,U,0,0,0,1
10,32,M,1,0,0,0
17,36,M,1,0,0,0
7,50,F,0,0,0,0
1,54,M,0,0,1,0
11,28,F,1,0,0,0
13,67,F,0,0,0,0
8,64,M,1,1,0,0
4,69,F,1,0,0,0
4,40,F,0,0,0,0
6,65,F,0,0,0,0
5,53,F,0,0,0,0
5,54,M,1,0,1,0
12,41,F,1,0,0,0
7,62,M,0,0,0,0
5,54,F,1,0,1,0
3,55,F,0,0,0,0
3,49,M,0,0,0,0
8,73,F,0,0,0,0
7,54,U,0,0,1,1
10,53,M,0,0,0,0
9,41,F,0,0,0,0
11,61,F,0,0,0,0
8,66,M,0,1,0,0
5,64,U,0,0,0,1
8,39,F,0,0,0,0
11,59,F,0,0,0,0
8,73,M,0,0,0,0
19,34,F,1,0,0,0
4,30,F,0,0,0,0
7,66,F,0,0,0,0
9,69,F,0,0,0,0
13,50,M,0,0,0,0
9,68,U,0,0,0,1
9,29,M,0,0,0,0
8,45,U,0,1,0,1
6,33,M,0,0,0,0
11,41,F,1,0,0,0
11,56,F,0,0,0,0
4,50,U,0,0,0,1
8,36,F,0,0,0,0
8,40,U,0,0,0,0
9,62,U,0,0,0,1
14,33,F,1,0,0,0
8,28,M,0,0,0,0
10,51,M,0,0,0,0
11,76,F,0,0,0,0
11,61,U,0,0,0,0
9,67,F,0,0,0,0
5,43,F,1,0,0,0
13,74,M,1,0,0,0
8,60,U,0,1,0,0
7,55,U,0,0,0,1
10,49,F,1,0,0,0
17,67,U,0,0,0,1
10,37,F,0,0,0,0
11,42,F,1,0,0,0
14,27,M,0,0,0,0
11,50,U,0,0,0,1
4,61,U,0,0,0,1
9,56,F,0,0,0,0
11,52,F,0,0,0,0
7,60,F,0,0,0,0
9,50,F,0,0,0,0
4,40,F,0,0,0,0
6,54,F,0,0,0,0
11,36,U,1,0,0,1
8,57,U,0,0,0,0
8,47,M,0,0,0,0
8,49,M,0,0,0,0
12,75,U,0,0,0,0
18,52,F,1,0,0,0
7,68,F,0,0,0,0
10,64,F,0,0,0,0
6,37,F,1,0,0,0
10,60,U,0,0,0,1
8,39,F,1,1,0,0
8,37,U,0,0,0,1
9,46,F,0,0,0,0
8,44,F,1,0,0,0
7,45,M,0,0,0,0
7,56,U,0,0,0,0
8,35,F,1,1,0,0
7,54,M,0,0,0,0
9,37,F,1,0,0,0
7,71,F,0,0,0,0
8,43,M,0,1,0,0
13,60,M,1,0,0,0
9,57,M,0,0,0,0
5,62,F,0,0,0,0
12,67,M,0,0,0,0
12,50,M,1,0,0,0
6,62,F,0,0,0,0
13,77,M,1,0,0,0
6,50,F,0,0,0,0
7,33,F,0,0,0,0
6,72,M,0,0,0,0
7,74,F,0,0,0,0
10,78,M,0,0,0,0
7,60,F,0,0,0,0
8,66,F,0,0,0,0
8,54,U,0,1,1,1
10,54,U,0,0,0,0
8,60,U,0,1,0,0
9,51,F,0,0,0,0
10,60,M,0,0,0,0
14,28,F,1,0,0,0
9,59,U,0,0,0,1
5,49,U,0,0,0,1
12,51,M,0,0,0,0
8,54,U,0,0,1,0
12,54,M,1,0,0,0
8,35,U,0,0,0,0
6,48,F,1,0,0,0
10,72,M,0,0,0,0
16,55,F,1,0,0,0
8,46,F,0,1,0,0
6,54,F,0,0,1,0
2,41,F,0,0,0,0
4,51,M,0,0,0,0
12,40,F,0,0,0,0
12,78,M,0,0,0,0
10,53,F,0,0,0,0
4,32,F,1,0,0,0
7,56,M,0,0,0,0
10,60,M,0,0,0,0
16,33,F,1,0,0,0
16,37,F,1,0,0,0
8,54,M,0,0,0,0
12,63,F,1,0,0,0
11,44,M,1,0,0,0
11,66,M,0,0,0,0
4,47,U,0,0,0,1
5,45,F,0,0,0,0
10,28,F,0,0,0,0
8,72,F,0,0,0,0
11,33,M,0,0,0,0
6,53,M,0,0,0,0
7,54,F,0,0,1,0
11,48,F,0,0,0,0
11,40,U,0,0,0,1
6,55,M,0,0,0,0
7,40,F,1,0,0,0
12,40,F,1,0,0,0
5,61,U,0,0,0,1
10,49,M,0,0,0,0
3,46,U,0,0,0,1
14,32,M,0,0,0,0
10,75,F,0,0,0,0
7,58,M,0,0,0,0
5,79,M,0,0,0,0
6,41,F,0,0,0,0
8,53,F,0,0,0,0
5,49,M,0,0,0,0
8,46,M,0,0,0,0
12,62,F,0,0,0,0
6,74,M,0,0,0,0
8,38,F,1,0,0,0
7,35,M,1,0,0,0
10,51,U,0,0,0,1
10,40,M,0,0,0,0
7,52,F,0,0,0,0
6,51,U,0,0,0,0
8,36,F,1,0,0,0
4,49,U,0,0,0,0
13,75,F,0,0,0,0
13,72,M,0,0,0,0
6,73,F,0,0,0,0
20,34,F,1,0,0,0
8,34,U,0,0,0,1
11,63,F,1,0,0,0
8,28,M,0,1,0,0
11,77,U,0,0,0,0
5,57,F,0,0,0,0
8,53,U,0,0,0,0
8,77,M,0,0,0,0
15,71,M,0,0,0,0
7,36,F,0,0,0,0
5,46,F,0,0,0,0
8,31,M,0,0,0,0
4,40,U,0,0,0,1
6,66,U,0,0,0,1
8,45,U,0,1,0,0
6,43,F,1,0,0,0
7,54,M,0,0,1,0
5,68,M,0,0,0,0
9,70,U,0,0,0,0
8,54,F,1,0,1,0
8,59,M,0,1,0,0
7,67,M,0,0,0,0
8,45,F,0,0,0,0
12,33,F,0,0,0,0
6,44,F,0,0,0,0
8,41,F,1,0,0,0
10,54,U,0,0,1,1
8,62,F,0,0,0,0
7,60,M,0,0,0,0
7,56,M,0,0,0,0
13,51,F,0,0,0,0
11,60,F,0,0,0,0
11,74,F,0,0,0,0
9,66,F,1,0,0,0
11,35,F,1,0,0,0
5,41,F,0,0,0,0
9,37,M,0,0,0,0
7,50,F,0,0,0,0
11,63,F,1,0,0,0
13,23,F,1,0,0,0
15,51,F,0,0,0,0
8,49,M,0,0,0,0
8,63,M,0,0,0,0
6,71,F,1,0,0,0
8,56,F,0,1,0,0
6,66,U,0,0,0,1
5,77,F,0,0,0,0
16,44,F,1,0,0,0
9,57,M,0,0,0,0
4,54,F,0,0,1,0
5,46,U,0,0,0,1
4,59,M,0,0,0,0
5,54,M,0,0,1,0
12,34,F,1,0,0,0
12,62,F,0,0,0,0
8,23,F,0,1,0,0
8,54,M,0,0,0,0
9,42,M,0,0,0,0
9,65,F,1,0,0,0
5,54,F,1,0,1,0
10,54,M,1,0,0,0
6,57,F,1,0,0,0
9,73,F,1,0,0,0
10,69,F,0,0,0,0
8,69,U,0,1,0,0
9,46,U,0,0,0,0
4,54,M,0,0,0,0
12,62,F,1,0,0,0
6,64,F,0,0,0,0
6,30,F,1,0,0,0
9,76,M,0,0,0,0
4,61,U,0,0,0,1
4,76,F,0,0,0,0
11,54,F,1,0,1,0
11,37,F,1,0,0,0
8,47,F,0,0,0,0
9,59,M,1,0,0,0
7,40,M,0,0,0,0
8,41,F,0,0,0,0
7,74,F,0,0,0,0
16,37,M,1,0,0,0
16,37,M,1,0,0,0
13,64,U,0,0,0,0
6,33,M,0,0,0,0
13,71,U,0,0,0,1
12,38,M,1,0,0,0
5,46,F,1,0,0,0
8,54,U,0,0,0,0
7,33,M,0,0,0,0
8,70,U,0,0,0,1
9,70,U,0,0,0,1
4,50,U,0,0,0,1
7,47,F,0,0,0,0
10,29,M,0,0,0,0
10,47,F,0,0,0,0
8,54,U,0,1,1,1
8,61,M,0,0,0,0
4,65,F,0,0,0,0
13,59,U,0,0,0,1
8,54,U,0,0,1,1
9,54,F,0,0,1,0
7,60,F,0,0,0,0
7,57,U,0,0,0,1
11,64,U,0,0,0,0
12,60,U,1,0,0,0
11,59,F,0,0,0,0
5,37,U,0,0,0,1
6,34,U,0,0,0,1
7,64,U,0,0,0,0
5,55,M,0,0,0,0
13,56,F,0,0,0,0
11,59,F,1,0,0,0
9,44,F,1,0,0,0
9,33,F,1,0,0,0
6,71,M,0,0,0,0
11,57,U,0,0,0,1
12,54,F,1,0,1,0
9,77,F,0,0,0,0
6,62,F,0,0,0,0
8,28,M,0,0,0,0
8,38,F,1,0,0,0
13,57,U,0,0,0,1
9,37,F,1,0,0,0
6,32,U,0,0,0,1
7,60,F,0,0,0,0
9,40,F,0,0,0,0
9,31,U,0,0,0,1
4,45,U,0,0,0,0
6,46,F,0,0,0,0
10,46,F,1,0,0,0
7,77,U,0,0,0,0
6,50,U,0,0,0,1
7,70,M,0,0,0,0
14,58,F,0,0,0,0
8,65,F,0,0,0,0
6,52,F,0,0,0,0
9,40,M,0,0,0,0
10,49,M,0,0,0,0
13,36,U,0,0,0,0
12,64,U,0,0,0,1
6,43,M,0,0,0,0
10,76,F,1,0,0,0
9,49,M,0,0,0,0
6,48,U,0,0,0,0
7,60,F,0,0,0,0
6,74,F,0,0,0,0
3,59,F,0,0,0,0
8,38,F,1,1,0,0
11,54,F,1,0,1,0
5,50,M,0,0,0,0
9,38,M,0,0,0,0
4,47,M,0,0,0,0
5,50,U,0,0,0,0
14,50,U,0,0,0,1
7,44,F,1,0,0,0
4,66,M,0,0,0,0
7,52,F,1,0,0,0
4,65,U,0,0,0,1
16,71,U,0,0,0,0
5,51,U,0,0,0,1
3,78,F,0,0,0,0
6,68,M,0,0,0,0
7,58,M,0,0,0,0
6,58,U,0,0,0,0
11,38,M,0,0,0,0
6,53,F,0,0,0,0
8,54,F,0,0,1,0
18,34,F,1,0,0,0
10,34,F,1,0,0,0
12,42,F,1,0,0,0
5,55,M,0,0,0,0
7,54,F,0,0,1,0
7,54,F,0,0,0,0
10,64,M,0,0,0,0
8,47,M,0,1,0,0
8,54,F,0,0,1,0
8,71,U,0,0,0,1
12,42,M,1,0,0,0
9,69,U,0,0,0,1
4,51,M,0,0,0,0
10,41,M,0,0,0,0
13,38,F,1,0,0,0
5,60,F,0,0,0,0
8,25,M,0,0,0,0
6,52,F,0,0,0,0
19,33,U,1,0,0,1
6,54,F,0,0,1,0
8,54,U,0,0,0,0
6,71,M,0,0,0,0
10,36,F,0,0,0,0
14,70,U,0,0,0,1
11,54,M,0,0,0,0
15,59,F,1,0,0,0
14,52,F,0,0,0,0
7,77,F,0,0,0,0
11,33,F,1,0,0,0
3,68,M,0,0,0,0
10,74,U,0,0,0,0
9,54,U,1,0,1,0
9,32,F,0,0,0,0
8,72,M,0,0,0,0
10,57,U,0,0,0,1
12,33,U,0,0,0,0
5,47,F,0,0,0,0
7,36,F,0,0,0,0
7,48,U,0,0,0,0
13,46,M,0,0,0,0
8,39,U,0,0,0,1
10,44,F,0,0,0,0
8,54,M,0,0,1,0
7,60,F,0,0,0,0
6,56,F,0,0,0,0
9,64,F,0,0,0,0
7,32,F,1,0,0,0
9,35,F,1,0,0,0
8,42,F,1,1,0,0
6,64,F,0,0,0,0
3,51,M,0,0,0,0
10,28,F,1,0,0,0
7,73,F,0,0,0,0
9,48,F,0,0,0,0
18,49,M,0,0,0,0
8,52,U,0,0,0,1
8,62,F,0,0,0,0
5,70,U,0,0,0,1
8,50,M,0,0,0,0
10,29,U,0,0,0,1
5,65,U,0,0,0,1
8,60,F,0,0,0,0
7,42,F,1,0,0,0
9,44,F,0,0,0,0
8,32,F,1,0,0,0
8,69,U,0,0,0,1
8,66,U,0,0,0,1
11,62,F,1,0,0,0
7,40,U,0,0,0,0
8,72,U,0,0,0,1
8,48,F,0,1,0,0
11,57,M,0,0,0,0
9,73,M,1,0,0,0
8,44,M,0,0,0,0
7,70,U,0,0,0,0
14,48,M,0,0,0,0
16,65,M,0,0,0,0
11,74,F,0,0,0,0
6,49,M,0,0,0,0
3,69,M,0,0,0,0
13,26,F,1,0,0,0
7,49,U,0,0,0,1
7,77,U,0,0,0,1
6,66,M,0,0,0,0
8,37,M,0,1,0,0
8,33,F,1,0,0,0
8,77,F,1,1,0,0
7,52,M,0,0,0,0
9,49,M,0,0,0,0
11,54,M,0,0,1,0
8,45,U,0,0,0,0
6,54,M,0,0,1,0
2,69,F,0,0,0,0
7,74,U,0,0,0,1
12,53,M,0,0,0,0
6,53,F,0,0,0,0
10,49,U,0,0,0,1
4,69,F,1,0,0,0
7,61,M,0,0,0,0
4,37,U,0,0,0,0
5,39,M,0,0,0,0
5,65,F,0,0,0,0
6,31,F,1,0,0,0
8,77,F,0,1,0,0
10,53,M,0,0,0,0
8,43,F,0,0,0,0
9,61,M,1,0,0,0
8,67,U,0,0,0,0
4,52,F,0,0,0,0
8,64,U,0,1,0,0
7,54,F,0,0,1,0
10,60,U,0,0,0,1
5,54,U,0,0,1,0
7,59,F,0,0,0,0
12,52,M,0,0,0,0
8,54,F,1,1,1,0
6,55,M,0,0,0,0
6,32,F,1,0,0,0
9,53,M,0,0,0,0
13,79,F,0,0,0,0
10,61,M,0,0,0,0
6,54,F,0,0,0,0
9,24,F,1,0,0,0
7,47,M,0,0,0,0
10,48,F,0,0,0,0
8,54,M,0,0,0,0
11,72,M,0,0,0,0
7,50,F,0,0,0,0
5,67,F,0,0,0,0
9,55,F,0,0,0,0
12,53,F,1,0,0,0
8,66,F,0,1,0,0
7,63,F,0,0,0,0
9,51,F,0,0,0,0
12,59,U,0,0,0,0
8,69,F,0,0,0,0
14,54,F,1,0,1,0
8,49,F,0,0,0,0
4,51,F,0,0,0,0
8,53,F,0,0,0,0
10,56,U,0,0,0,1
11,71,F,0,0,0,0
9,78,F,1,0,0,0
12,46,F,0,0,0,0
10,53,F,0,0,0,0
2,25,U,0,0,0,0
6,72,M,1,0,0,0
6,67,M,0,0,0,0
10,34,F,1,0,0,0
12,47,F,0,0,0,0
3,67,U,0,0,0,0
8,37,F,1,0,0,0
3,53,M,0,0,0,0
11,66,U,0,0,0,0
8,59,F,0,0,0,0
8,61,M,0,0,0,0
9,42,M,1,0,0,0
15,58,F,1,0,0,0
11,51,F,0,0,0,0
6,54,U,0,0,1,0
7,56,F,0,0,0,0
10,46,F,0,0,0,0
2,60,F,1,0,0,0
7,46,U,0,0,0,1
8,39,U,0,0,0,1
10,55,F,0,0,0,0
8,45,F,0,1,0,0
8,31,F,1,0,0,0
6,67,U,0,0,0,0
1,46,M,0,0,0,0
8,56,U,0,0,0,1
5,55,M,0,0,0,0
