@relation 'organics_s10_Training-weka.filters.unsupervised.attribute.Remove-R1-2,4,6-10,12-14,17-18,20-23,25-weka.filters.unsupervised.attribute.NumericToNominal-R2-6'

@attribute DemAge numeric
@attribute DemGender {U,F,M}
@attribute TargetBuy {0,1}
@attribute DemAffl_M {0,1}
@attribute DemAge_M {0,1}
@attribute DemGender_M {0,1}
@attribute DemAffl_Log numeric

@data
66,F,0,0,0,0,2.079442
54,F,1,0,1,0,2.197225
53,M,0,0,0,0,2.302585
54,F,0,0,1,0,2.639057
70,U,0,0,0,0,1.94591
41,U,1,0,0,1,2.302585
64,F,0,0,0,0,1.386294
72,F,0,1,0,0,2.197225
73,F,0,0,0,0,2.639057
58,F,0,0,0,0,2.484907
43,M,0,0,0,0,1.94591
53,F,0,0,0,0,2.397895
72,F,0,0,0,0,2.772589
56,F,0,0,0,0,2.197225
66,M,0,0,0,0,2.079442
54,F,0,0,1,0,2.397895
49,U,0,1,0,0,2.197225
45,M,0,0,0,0,2.079442
54,F,1,0,1,0,2.197225
64,F,0,0,0,0,1.609438
67,F,1,1,0,0,2.197225
70,F,0,0,0,0,1.94591
63,U,0,0,0,0,1.791759
62,F,1,0,0,0,2.302585
50,U,0,0,0,0,2.302585
41,M,0,0,0,0,2.833213
63,F,0,1,0,0,2.197225
47,M,0,0,0,0,2.079442
54,M,0,0,1,0,1.94591
69,M,0,0,0,0,2.397895
50,M,0,0,0,0,1.609438
32,F,1,0,0,0,2.564949
52,F,1,0,0,0,2.944439
57,F,0,0,0,0,1.386294
66,M,0,0,0,0,2.302585
64,F,0,0,0,0,1.791759
26,F,0,0,0,0,1.791759
60,U,0,0,0,1,2.197225
47,U,0,0,0,1,2.302585
28,F,0,0,0,0,1.791759
55,U,0,0,0,0,2.302585
58,F,0,0,0,0,1.386294
62,F,0,0,0,0,2.639057
58,F,0,0,0,0,2.639057
58,F,0,0,0,0,2.079442
61,M,0,0,0,0,2.302585
48,M,0,0,0,0,2.197225
39,F,1,0,0,0,2.302585
44,F,0,0,0,0,2.639057
74,F,0,0,0,0,1.609438
61,M,0,0,0,0,2.079442
41,F,0,0,0,0,1.609438
42,U,0,0,0,1,2.302585
48,M,0,0,0,0,2.302585
40,U,0,0,0,1,2.564949
50,F,0,0,0,0,2.772589
75,F,0,0,0,0,1.94591
69,U,0,0,0,0,2.302585
67,F,0,0,0,0,1.94591
61,U,0,0,0,1,2.079442
31,U,0,0,0,0,2.302585
75,M,0,0,0,0,2.302585
54,U,0,0,1,0,2.079442
71,F,0,0,0,0,1.94591
68,U,0,0,0,1,2.079442
66,M,0,0,0,0,2.397895
50,M,0,0,0,0,2.890372
65,F,1,0,0,0,2.197225
48,F,0,0,0,0,1.94591
55,M,0,0,0,0,1.94591
38,F,0,0,0,0,2.484907
51,F,0,0,0,0,2.484907
47,M,0,0,0,0,2.397895
53,F,0,0,0,0,2.564949
55,F,0,0,0,0,2.564949
60,U,0,0,0,0,2.639057
58,M,0,0,0,0,2.079442
48,F,0,0,0,0,2.302585
66,U,0,0,0,0,2.079442
65,M,1,0,0,0,2.564949
62,M,0,0,0,0,2.564949
54,F,0,0,1,0,1.94591
38,U,1,0,0,0,2.397895
61,F,0,0,0,0,1.386294
31,F,1,0,0,0,2.833213
78,F,0,0,0,0,2.079442
47,M,0,0,0,0,2.079442
64,F,0,0,0,0,1.791759
54,F,1,0,1,0,2.639057
57,M,0,0,0,0,2.197225
33,F,0,0,0,0,1.791759
59,M,0,0,0,0,2.484907
71,F,0,0,0,0,1.386294
54,M,0,0,1,0,2.079442
72,U,0,0,0,1,2.484907
59,F,0,0,0,0,2.197225
61,F,0,0,0,0,1.94591
71,F,0,0,0,0,2.302585
45,F,0,0,0,0,2.079442
66,U,0,0,0,1,2.079442
55,F,0,0,0,0,2.564949
76,U,0,0,0,1,2.197225
66,U,0,0,0,1,1.791759
64,F,0,1,0,0,2.197225
75,U,0,0,0,0,1.098612
30,F,1,0,0,0,2.302585
52,F,0,0,0,0,1.94591
53,F,0,1,0,0,2.197225
45,F,0,0,0,0,2.564949
38,F,1,0,0,0,2.302585
66,U,0,0,0,1,1.94591
30,U,0,0,0,1,1.609438
41,F,0,0,0,0,2.079442
62,M,0,0,0,0,2.079442
33,M,1,0,0,0,2.564949
57,F,1,0,0,0,2.833213
48,F,0,0,0,0,1.94591
39,U,1,0,0,1,2.197225
43,M,0,0,0,0,2.197225
62,M,0,0,0,0,2.079442
60,M,0,0,0,0,2.564949
58,F,0,1,0,0,2.197225
79,F,1,0,0,0,2.639057
51,M,0,0,0,0,2.302585
35,M,0,0,0,0,2.564949
54,F,1,0,1,0,2.197225
48,F,1,0,0,0,2.302585
58,F,0,0,0,0,2.639057
47,M,0,0,0,0,2.397895
60,U,0,0,0,1,2.639057
51,U,0,0,0,0,1.791759
52,F,0,0,0,0,2.197225
73,U,0,0,0,1,1.609438
34,U,0,0,0,0,2.197225
72,F,0,0,0,0,1.098612
64,F,1,0,0,0,2.397895
37,M,0,1,0,0,2.197225
43,F,0,0,0,0,1.386294
65,F,0,1,0,0,2.197225
31,F,1,0,0,0,2.397895
54,F,0,0,1,0,2.397895
62,M,0,0,0,0,2.397895
39,M,1,0,0,0,2.197225
41,F,1,0,0,0,2.197225
64,F,0,0,0,0,1.791759
39,U,0,0,0,1,2.197225
44,F,1,0,0,0,2.197225
61,F,1,0,0,0,2.772589
52,U,0,0,0,0,2.302585
58,U,0,0,0,1,2.197225
69,F,0,0,0,0,2.564949
64,F,0,0,0,0,1.791759
60,M,1,0,0,0,2.397895
52,U,0,0,0,0,2.079442
45,F,0,0,0,0,2.302585
45,U,0,0,0,0,1.791759
79,F,0,0,0,0,2.079442
61,F,0,0,0,0,2.639057
74,U,0,0,0,1,2.079442
78,F,0,0,0,0,1.94591
60,M,0,0,0,0,2.197225
60,M,0,0,0,0,2.079442
54,F,0,1,1,0,2.197225
50,F,1,0,0,0,2.397895
66,M,0,0,0,0,1.94591
51,F,0,0,0,0,2.70805
59,F,0,0,0,0,2.079442
31,F,1,0,0,0,1.94591
65,F,0,0,0,0,2.302585
54,F,0,0,1,0,2.564949
40,F,0,0,0,0,1.94591
45,F,0,0,0,0,2.079442
54,U,0,0,0,1,2.397895
45,M,0,0,0,0,2.302585
49,F,1,0,0,0,2.484907
70,U,0,0,0,0,2.197225
54,M,0,1,1,0,2.197225
68,F,0,0,0,0,1.609438
70,M,0,0,0,0,2.564949
50,M,0,0,0,0,2.397895
65,M,0,0,0,0,2.397895
71,M,0,0,0,0,2.079442
53,F,0,0,0,0,2.197225
41,U,1,0,0,1,2.397895
51,M,0,0,0,0,1.791759
73,F,0,0,0,0,2.302585
72,F,0,0,0,0,1.791759
48,M,0,0,0,0,2.197225
60,M,0,0,0,0,2.564949
63,F,1,0,0,0,1.94591
31,M,0,0,0,0,1.791759
76,F,0,0,0,0,2.302585
42,F,0,0,0,0,2.70805
57,U,0,0,0,1,1.386294
22,F,1,0,0,0,2.197225
73,F,0,0,0,0,1.94591
75,F,1,0,0,0,2.302585
58,F,0,0,0,0,2.197225
48,F,0,0,0,0,2.70805
54,F,0,0,1,0,2.302585
71,F,0,0,0,0,2.302585
38,F,1,0,0,0,2.639057
75,U,0,0,0,1,1.94591
40,F,0,0,0,0,1.94591
50,F,0,0,0,0,2.772589
35,F,0,0,0,0,2.197225
54,F,0,0,0,0,2.995732
43,F,0,0,0,0,2.397895
51,M,0,0,0,0,1.791759
65,M,1,0,0,0,2.833213
74,U,0,0,0,0,2.197225
57,F,0,0,0,0,2.639057
70,F,0,0,0,0,1.791759
32,U,0,0,0,0,1.94591
65,M,1,0,0,0,2.833213
46,U,0,0,0,1,1.94591
71,M,0,0,0,0,2.397895
41,F,1,0,0,0,1.791759
72,M,0,1,0,0,2.197225
49,M,0,0,0,0,2.397895
64,F,0,0,0,0,2.079442
55,M,0,0,0,0,1.791759
43,F,0,0,0,0,2.397895
47,F,1,0,0,0,2.484907
48,U,0,0,0,0,2.564949
60,M,0,0,0,0,1.098612
58,M,0,0,0,0,2.302585
48,M,1,0,0,0,2.302585
72,F,0,0,0,0,2.079442
34,M,0,0,0,0,1.94591
49,M,0,0,0,0,2.079442
39,F,1,0,0,0,1.791759
52,F,1,0,0,0,2.890372
60,M,0,0,0,0,2.302585
36,M,1,0,0,0,1.94591
35,U,0,0,0,0,2.397895
55,U,0,0,0,0,2.70805
46,M,0,0,0,0,2.197225
56,M,0,0,0,0,2.772589
48,M,0,0,0,0,2.197225
39,M,0,0,0,0,2.079442
74,U,0,0,0,1,2.397895
63,F,0,0,0,0,2.70805
76,F,0,0,0,0,2.302585
54,F,0,0,0,0,2.197225
62,U,0,0,0,0,2.564949
56,U,0,0,0,1,1.94591
61,M,0,0,0,0,1.609438
74,F,0,0,0,0,1.94591
27,F,1,0,0,0,3.218876
36,F,1,0,0,0,2.397895
44,F,1,0,0,0,2.079442
44,M,0,0,0,0,2.397895
50,M,0,0,0,0,1.94591
75,M,0,0,0,0,2.302585
34,F,1,0,0,0,2.772589
47,F,0,0,0,0,2.397895
45,U,0,0,0,1,2.70805
37,F,1,0,0,0,2.70805
39,M,1,0,0,0,2.397895
27,U,0,0,0,1,2.397895
39,F,1,0,0,0,3.091042
64,F,1,0,0,0,2.484907
33,M,1,0,0,0,2.397895
63,F,1,0,0,0,1.609438
47,F,0,0,0,0,2.079442
54,F,1,0,0,0,2.639057
54,F,0,0,1,0,2.302585
71,U,0,0,0,1,2.564949
32,M,1,0,0,0,2.302585
50,M,0,0,0,0,2.302585
34,M,0,0,0,0,2.302585
66,M,0,0,0,0,2.197225
70,U,0,0,0,1,2.484907
39,F,1,0,0,0,3.091042
66,M,1,0,0,0,2.564949
37,F,1,0,0,0,3.044522
36,F,1,0,0,0,2.484907
63,F,0,0,0,0,2.484907
59,M,0,0,0,0,1.94591
39,F,1,0,0,0,2.197225
47,M,0,0,0,0,1.94591
61,F,0,0,0,0,2.564949
48,M,0,0,0,0,1.791759
54,U,0,0,0,1,2.564949
45,F,0,0,0,0,2.564949
69,M,0,0,0,0,2.564949
32,F,1,0,0,0,1.791759
34,F,1,0,0,0,2.944439
72,F,1,0,0,0,2.302585
59,M,0,0,0,0,2.079442
56,U,0,0,0,0,1.609438
55,F,0,0,0,0,2.197225
70,M,0,0,0,0,2.197225
60,F,0,0,0,0,2.484907
42,M,0,0,0,0,2.564949
54,F,1,0,1,0,2.079442
46,M,0,0,0,0,2.302585
56,M,0,0,0,0,2.833213
49,M,0,0,0,0,2.944439
52,U,0,0,0,1,2.397895
34,F,1,0,0,0,2.484907
54,F,1,0,1,0,2.70805
33,F,0,0,0,0,2.397895
66,U,0,0,0,0,1.386294
37,M,1,0,0,0,2.484907
48,F,0,0,0,0,2.302585
72,F,0,0,0,0,2.772589
64,U,0,0,0,1,1.791759
44,M,0,0,0,0,2.197225
48,F,1,0,0,0,2.70805
71,F,1,0,0,0,2.397895
54,M,1,0,1,0,2.397895
57,U,0,0,0,1,2.197225
74,U,0,0,0,1,2.639057
63,M,0,0,0,0,2.833213
53,U,0,0,0,1,1.94591
46,F,0,0,0,0,1.94591
51,F,0,0,0,0,2.079442
34,M,0,0,0,0,2.079442
35,F,0,0,0,0,2.302585
41,M,0,0,0,0,2.639057
47,F,0,0,0,0,1.609438
65,M,0,0,0,0,2.302585
60,F,1,0,0,0,1.791759
47,F,1,0,0,0,3.178054
30,F,0,0,0,0,2.197225
54,U,0,0,0,1,2.197225
32,F,1,0,0,0,2.70805
54,U,0,0,1,1,1.94591
46,F,0,0,0,0,2.197225
55,F,0,0,0,0,2.772589
53,F,0,0,0,0,2.197225
70,F,0,0,0,0,2.302585
51,F,0,0,0,0,2.639057
46,F,0,0,0,0,2.302585
54,U,0,0,1,0,2.079442
78,F,0,0,0,0,2.197225
76,F,0,0,0,0,2.197225
45,F,0,0,0,0,2.197225
76,U,0,0,0,1,2.484907
54,U,0,0,1,0,1.386294
53,F,0,0,0,0,2.397895
56,M,0,0,0,0,1.791759
25,U,0,0,0,1,1.791759
33,F,1,0,0,0,2.397895
63,U,0,0,0,0,2.079442
54,F,0,0,1,0,1.94591
76,M,0,0,0,0,2.079442
46,M,0,0,0,0,1.609438
71,F,1,0,0,0,1.791759
60,F,0,0,0,0,2.397895
35,F,1,0,0,0,2.397895
76,M,0,0,0,0,1.386294
50,U,0,0,0,1,2.833213
53,F,0,0,0,0,1.94591
45,M,0,0,0,0,2.397895
72,F,0,0,0,0,2.302585
70,F,0,0,0,0,1.609438
53,U,0,0,0,0,1.94591
61,F,1,0,0,0,1.94591
50,M,0,0,0,0,1.94591
44,U,0,0,0,0,2.302585
54,F,1,0,1,0,1.791759
48,M,0,0,0,0,2.197225
53,F,1,1,0,0,2.197225
54,M,0,0,1,0,2.079442
51,F,1,0,0,0,2.564949
68,F,0,0,0,0,2.079442
29,F,1,0,0,0,2.302585
55,F,0,0,0,0,2.564949
48,U,0,0,0,0,2.397895
63,F,0,0,0,0,1.609438
63,U,0,1,0,0,2.197225
54,F,0,0,1,0,2.197225
54,U,0,0,0,1,2.079442
65,F,0,0,0,0,2.197225
66,M,0,0,0,0,1.791759
61,F,0,1,0,0,2.197225
60,U,0,0,0,0,2.197225
71,M,0,0,0,0,2.079442
59,U,0,0,0,1,2.397895
72,U,0,0,0,1,1.609438
61,U,0,0,0,1,1.94591
31,M,1,0,0,0,2.397895
54,U,0,0,0,1,2.197225
50,F,0,0,0,0,2.397895
68,F,0,0,0,0,1.791759
54,F,0,1,1,0,2.197225
66,F,0,0,0,0,2.079442
56,M,0,0,0,0,2.079442
39,M,1,0,0,0,1.94591
68,F,0,0,0,0,2.197225
39,F,0,0,0,0,2.833213
79,F,0,0,0,0,1.94591
68,F,0,0,0,0,2.564949
67,U,0,0,0,0,1.386294
70,M,0,0,0,0,1.386294
59,M,0,0,0,0,1.94591
31,F,1,0,0,0,2.302585
63,U,0,0,0,1,2.197225
62,F,0,1,0,0,2.197225
75,U,0,0,0,1,2.197225
58,M,1,0,0,0,2.079442
79,M,0,0,0,0,2.564949
54,F,0,0,1,0,2.302585
69,F,0,0,0,0,1.94591
49,F,0,0,0,0,2.484907
42,F,1,0,0,0,2.079442
54,F,0,0,1,0,1.791759
40,M,0,0,0,0,2.302585
32,U,0,0,0,1,2.302585
61,F,1,0,0,0,2.397895
42,F,0,0,0,0,2.302585
36,F,1,0,0,0,2.772589
58,F,0,0,0,0,2.079442
68,M,1,0,0,0,2.639057
31,M,0,0,0,0,2.302585
46,F,0,0,0,0,2.397895
37,F,1,0,0,0,2.833213
62,M,0,0,0,0,2.197225
47,F,0,0,0,0,2.197225
53,U,0,0,0,0,1.94591
65,M,0,0,0,0,2.197225
40,M,1,0,0,0,2.397895
54,F,0,0,1,0,2.397895
66,U,0,0,0,1,1.94591
68,F,0,0,0,0,2.079442
42,F,1,0,0,0,2.197225
69,F,1,0,0,0,2.772589
41,F,0,0,0,0,2.772589
70,F,0,0,0,0,2.484907
47,F,0,1,0,0,2.197225
56,F,0,0,0,0,2.639057
62,F,1,0,0,0,1.609438
58,U,0,0,0,1,2.079442
73,M,0,0,0,0,2.397895
64,U,0,0,0,0,2.397895
63,F,0,1,0,0,2.197225
66,M,0,0,0,0,1.098612
50,M,0,0,0,0,1.94591
31,M,0,1,0,0,2.197225
32,U,1,0,0,0,1.94591
40,F,0,0,0,0,2.197225
54,F,0,0,0,0,2.302585
37,M,0,0,0,0,1.609438
74,F,0,0,0,0,2.397895
74,F,0,0,0,0,2.197225
34,F,1,0,0,0,2.397895
31,M,0,0,0,0,2.197225
51,M,0,0,0,0,2.397895
47,U,0,0,0,0,2.302585
58,F,0,0,0,0,2.564949
48,F,0,0,0,0,1.386294
65,F,0,0,0,0,2.397895
52,M,0,0,0,0,2.197225
46,U,0,1,0,1,2.197225
68,M,0,0,0,0,2.302585
68,M,0,0,0,0,2.484907
72,M,0,0,0,0,2.079442
73,U,0,0,0,0,0.693147
77,U,1,0,0,1,2.302585
63,F,0,0,0,0,2.564949
64,F,0,0,0,0,1.94591
63,U,0,0,0,1,2.079442
76,U,0,0,0,1,1.94591
66,F,1,0,0,0,1.609438
29,U,0,0,0,1,2.302585
63,M,0,0,0,0,2.302585
44,M,0,0,0,0,2.397895
62,F,0,0,0,0,2.484907
44,M,1,0,0,0,2.70805
43,F,0,0,0,0,2.397895
69,U,0,0,0,1,1.94591
72,F,0,1,0,0,2.197225
65,F,0,0,0,0,2.70805
46,F,0,0,0,0,1.791759
35,F,1,0,0,0,2.833213
50,F,1,1,0,0,2.197225
50,F,0,0,0,0,2.484907
71,F,0,0,0,0,2.302585
37,F,1,1,0,0,2.197225
44,F,1,0,0,0,2.397895
65,U,0,0,0,1,1.791759
42,M,1,0,0,0,2.564949
57,M,0,0,0,0,1.791759
58,F,0,1,0,0,2.197225
50,F,0,0,0,0,2.302585
54,F,1,0,1,0,2.302585
32,M,1,0,0,0,1.609438
59,F,0,0,0,0,2.833213
54,M,0,0,1,0,2.302585
64,F,0,0,0,0,1.609438
48,M,0,0,0,0,1.94591
37,M,0,0,0,0,2.302585
34,F,0,1,0,0,2.197225
55,F,0,0,0,0,2.397895
60,U,0,0,0,1,2.197225
36,F,0,0,0,0,2.079442
46,F,0,0,0,0,2.079442
59,M,0,0,0,0,1.94591
42,F,0,0,0,0,1.386294
75,F,1,0,0,0,1.94591
28,F,1,0,0,0,2.397895
37,F,1,0,0,0,2.079442
48,F,0,0,0,0,2.197225
76,U,0,0,0,1,2.079442
36,U,0,0,0,0,2.302585
53,M,0,0,0,0,2.302585
67,U,0,0,0,1,2.302585
48,M,0,0,0,0,2.397895
39,M,0,0,0,0,2.397895
76,F,0,0,0,0,2.302585
39,F,1,0,0,0,2.197225
54,U,0,0,0,0,2.197225
54,F,1,0,1,0,2.564949
60,M,0,0,0,0,2.397895
66,F,0,0,0,0,2.197225
73,M,0,0,0,0,2.564949
70,F,0,0,0,0,1.94591
74,M,0,0,0,0,1.386294
72,U,0,1,0,0,2.197225
70,F,0,0,0,0,2.484907
50,F,0,0,0,0,2.397895
45,F,0,0,0,0,2.197225
59,F,0,0,0,0,2.079442
48,U,0,0,0,1,2.079442
76,F,1,0,0,0,1.94591
35,F,0,0,0,0,2.302585
63,M,0,0,0,0,2.564949
72,M,0,0,0,0,2.70805
62,M,0,0,0,0,2.484907
69,U,0,0,0,1,2.484907
56,F,0,0,0,0,1.94591
52,M,0,0,0,0,2.484907
63,M,0,0,0,0,2.197225
30,F,1,0,0,0,2.564949
54,M,0,0,1,0,2.079442
58,F,0,0,0,0,2.70805
73,M,0,0,0,0,2.397895
54,U,0,0,0,1,2.079442
41,F,1,0,0,0,2.70805
70,F,0,0,0,0,1.94591
54,M,0,0,0,0,1.791759
76,F,0,0,0,0,2.079442
45,F,0,0,0,0,2.564949
37,U,1,0,0,1,2.079442
38,F,1,0,0,0,3.258097
54,F,0,0,1,0,1.791759
70,F,0,0,0,0,1.94591
28,F,1,0,0,0,2.639057
77,F,0,0,0,0,2.302585
43,F,1,0,0,0,2.197225
65,F,0,0,0,0,2.564949
21,F,0,0,0,0,2.484907
54,F,0,0,1,0,2.484907
71,M,0,0,0,0,2.197225
69,F,0,0,0,0,2.564949
51,M,0,0,0,0,1.791759
75,M,0,0,0,0,2.197225
44,F,0,0,0,0,2.079442
56,U,0,0,0,0,2.197225
45,M,0,0,0,0,1.94591
70,F,0,0,0,0,2.079442
66,F,0,0,0,0,2.197225
45,U,0,0,0,1,2.197225
60,M,0,0,0,0,1.609438
36,F,1,0,0,0,2.70805
46,F,0,0,0,0,1.386294
65,M,0,0,0,0,2.397895
61,F,0,1,0,0,2.197225
49,M,0,1,0,0,2.197225
45,M,0,0,0,0,2.484907
40,M,1,0,0,0,2.197225
63,U,0,0,0,1,1.791759
42,F,0,0,0,0,1.791759
42,F,1,0,0,0,2.302585
54,U,0,0,1,1,1.386294
57,M,0,0,0,0,1.609438
56,M,0,0,0,0,2.484907
74,U,1,0,0,1,2.70805
50,F,0,0,0,0,2.197225
58,F,0,0,0,0,1.94591
37,M,0,0,0,0,2.639057
61,F,1,0,0,0,2.302585
54,F,0,0,0,0,2.197225
68,U,0,0,0,0,2.397895
62,U,0,0,0,1,1.791759
56,U,0,0,0,1,2.944439
58,U,1,0,0,0,2.995732
75,F,0,0,0,0,2.397895
57,M,0,0,0,0,1.609438
53,U,0,0,0,0,2.302585
60,U,0,0,0,0,2.639057
60,M,0,0,0,0,2.197225
63,F,0,1,0,0,2.197225
78,F,0,0,0,0,2.302585
68,U,0,0,0,1,2.302585
46,M,0,0,0,0,2.564949
70,F,0,0,0,0,1.791759
71,F,1,1,0,0,2.197225
56,M,0,0,0,0,2.079442
31,M,0,0,0,0,2.302585
77,M,0,0,0,0,2.397895
52,F,1,0,0,0,2.302585
62,F,0,0,0,0,2.197225
29,F,1,0,0,0,2.397895
72,U,0,0,0,0,2.397895
55,U,1,0,0,1,2.639057
64,U,0,0,0,1,2.397895
78,F,0,0,0,0,2.079442
43,F,0,0,0,0,2.197225
66,F,0,0,0,0,2.302585
54,M,0,0,1,0,1.791759
35,F,1,0,0,0,2.772589
77,F,1,0,0,0,2.079442
66,F,0,0,0,0,2.484907
57,M,0,0,0,0,2.564949
47,U,0,0,0,0,1.791759
51,F,0,0,0,0,2.197225
64,F,0,0,0,0,2.197225
67,U,0,0,0,1,1.94591
55,F,0,0,0,0,2.397895
74,M,0,0,0,0,2.302585
78,M,1,0,0,0,2.397895
54,F,0,0,1,0,2.397895
57,U,0,0,0,1,1.94591
48,F,1,1,0,0,2.197225
40,F,0,0,0,0,2.397895
66,F,0,0,0,0,2.079442
37,F,1,0,0,0,2.564949
40,F,0,0,0,0,2.079442
74,F,0,0,0,0,2.079442
70,U,0,0,0,1,2.197225
59,M,0,0,0,0,1.791759
54,F,1,0,1,0,2.397895
58,F,0,0,0,0,2.079442
46,F,1,0,0,0,2.302585
49,U,0,1,0,1,2.197225
74,M,0,1,0,0,2.197225
55,F,0,0,0,0,2.197225
54,F,0,0,1,0,1.94591
60,F,1,0,0,0,2.079442
76,U,0,0,0,0,1.94591
75,F,0,0,0,0,2.079442
29,M,0,1,0,0,2.197225
72,F,0,0,0,0,1.791759
49,U,0,0,0,0,2.079442
61,F,1,0,0,0,2.639057
54,F,0,0,1,0,2.564949
30,M,1,0,0,0,1.791759
46,U,1,0,0,1,2.995732
63,U,0,0,0,1,2.564949
32,M,1,0,0,0,2.397895
36,M,1,0,0,0,2.890372
50,F,0,0,0,0,2.079442
54,M,0,0,1,0,0.693147
28,F,1,0,0,0,2.484907
67,F,0,0,0,0,2.639057
64,M,1,1,0,0,2.197225
69,F,1,0,0,0,1.609438
40,F,0,0,0,0,1.609438
65,F,0,0,0,0,1.94591
53,F,0,0,0,0,1.791759
54,M,1,0,1,0,1.791759
41,F,1,0,0,0,2.564949
62,M,0,0,0,0,2.079442
54,F,1,0,1,0,1.791759
55,F,0,0,0,0,1.386294
49,M,0,0,0,0,1.386294
73,F,0,0,0,0,2.197225
54,U,0,0,1,1,2.079442
53,M,0,0,0,0,2.397895
41,F,0,0,0,0,2.302585
61,F,0,0,0,0,2.484907
66,M,0,1,0,0,2.197225
64,U,0,0,0,1,1.791759
39,F,0,0,0,0,2.197225
59,F,0,0,0,0,2.484907
73,M,0,0,0,0,2.197225
34,F,1,0,0,0,2.995732
30,F,0,0,0,0,1.609438
66,F,0,0,0,0,2.079442
69,F,0,0,0,0,2.302585
50,M,0,0,0,0,2.639057
68,U,0,0,0,1,2.302585
29,M,0,0,0,0,2.302585
45,U,0,1,0,1,2.197225
33,M,0,0,0,0,1.94591
41,F,1,0,0,0,2.484907
56,F,0,0,0,0,2.484907
50,U,0,0,0,1,1.609438
36,F,0,0,0,0,2.197225
40,U,0,0,0,0,2.197225
62,U,0,0,0,1,2.302585
33,F,1,0,0,0,2.70805
28,M,0,0,0,0,2.197225
51,M,0,0,0,0,2.397895
76,F,0,0,0,0,2.484907
61,U,0,0,0,0,2.484907
67,F,0,0,0,0,2.302585
43,F,1,0,0,0,1.791759
74,M,1,0,0,0,2.639057
60,U,0,1,0,0,2.197225
55,U,0,0,0,1,2.079442
49,F,1,0,0,0,2.397895
67,U,0,0,0,1,2.890372
37,F,0,0,0,0,2.397895
42,F,1,0,0,0,2.484907
27,M,0,0,0,0,2.70805
50,U,0,0,0,1,2.484907
61,U,0,0,0,1,1.609438
56,F,0,0,0,0,2.302585
52,F,0,0,0,0,2.484907
60,F,0,0,0,0,2.079442
50,F,0,0,0,0,2.302585
40,F,0,0,0,0,1.609438
54,F,0,0,0,0,1.94591
36,U,1,0,0,1,2.484907
57,U,0,0,0,0,2.197225
47,M,0,0,0,0,2.197225
49,M,0,0,0,0,2.197225
75,U,0,0,0,0,2.564949
52,F,1,0,0,0,2.944439
68,F,0,0,0,0,2.079442
64,F,0,0,0,0,2.397895
37,F,1,0,0,0,1.94591
60,U,0,0,0,1,2.397895
39,F,1,1,0,0,2.197225
37,U,0,0,0,1,2.197225
46,F,0,0,0,0,2.302585
44,F,1,0,0,0,2.197225
45,M,0,0,0,0,2.079442
56,U,0,0,0,0,2.079442
35,F,1,1,0,0,2.197225
54,M,0,0,0,0,2.079442
37,F,1,0,0,0,2.302585
71,F,0,0,0,0,2.079442
43,M,0,1,0,0,2.197225
60,M,1,0,0,0,2.639057
57,M,0,0,0,0,2.302585
62,F,0,0,0,0,1.791759
67,M,0,0,0,0,2.564949
50,M,1,0,0,0,2.564949
62,F,0,0,0,0,1.94591
77,M,1,0,0,0,2.639057
50,F,0,0,0,0,1.94591
33,F,0,0,0,0,2.079442
72,M,0,0,0,0,1.94591
74,F,0,0,0,0,2.079442
78,M,0,0,0,0,2.397895
60,F,0,0,0,0,2.079442
66,F,0,0,0,0,2.197225
54,U,0,1,1,1,2.197225
54,U,0,0,0,0,2.397895
60,U,0,1,0,0,2.197225
51,F,0,0,0,0,2.302585
60,M,0,0,0,0,2.397895
28,F,1,0,0,0,2.70805
59,U,0,0,0,1,2.302585
49,U,0,0,0,1,1.791759
51,M,0,0,0,0,2.564949
54,U,0,0,1,0,2.197225
54,M,1,0,0,0,2.564949
35,U,0,0,0,0,2.197225
48,F,1,0,0,0,1.94591
72,M,0,0,0,0,2.397895
55,F,1,0,0,0,2.833213
46,F,0,1,0,0,2.197225
54,F,0,0,1,0,1.94591
41,F,0,0,0,0,1.098612
51,M,0,0,0,0,1.609438
40,F,0,0,0,0,2.564949
78,M,0,0,0,0,2.564949
53,F,0,0,0,0,2.397895
32,F,1,0,0,0,1.609438
56,M,0,0,0,0,2.079442
60,M,0,0,0,0,2.397895
33,F,1,0,0,0,2.833213
37,F,1,0,0,0,2.833213
54,M,0,0,0,0,2.197225
63,F,1,0,0,0,2.564949
44,M,1,0,0,0,2.484907
66,M,0,0,0,0,2.484907
47,U,0,0,0,1,1.609438
45,F,0,0,0,0,1.791759
28,F,0,0,0,0,2.397895
72,F,0,0,0,0,2.197225
33,M,0,0,0,0,2.484907
53,M,0,0,0,0,1.94591
54,F,0,0,1,0,2.079442
48,F,0,0,0,0,2.484907
40,U,0,0,0,1,2.484907
55,M,0,0,0,0,1.94591
40,F,1,0,0,0,2.079442
40,F,1,0,0,0,2.564949
61,U,0,0,0,1,1.791759
49,M,0,0,0,0,2.397895
46,U,0,0,0,1,1.386294
32,M,0,0,0,0,2.70805
75,F,0,0,0,0,2.397895
58,M,0,0,0,0,2.079442
79,M,0,0,0,0,1.791759
41,F,0,0,0,0,1.94591
53,F,0,0,0,0,2.197225
49,M,0,0,0,0,1.791759
46,M,0,0,0,0,2.197225
62,F,0,0,0,0,2.564949
74,M,0,0,0,0,1.94591
38,F,1,0,0,0,2.197225
35,M,1,0,0,0,2.079442
