ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,PromClass_Dummy_Platinum,PromClass_Dummy_Gold,PromClass_Dummy_Silver,DemAffl_M,DemAge_M,PromTime_M,DemClusterGroup_M,DemGender_M,DemReg_M,DemTVReg_M,promSpend_Log,promTime_Log,DemAffl_Log
421979,5,58,E,F,North,N West,Silver,420,4,0,0,0,1,0,0,0,0,0,0,0,6.0426328337,1.6094379124,1.7917594692
423211,8,33,D,F,North,N East,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
434671,11,35,D,M,South East,London,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.4849066498
435961,4,71,A,M,North,Yorkshire,Gold,6000,12,0,0,1,0,0,0,0,0,0,0,0,8.699681401,2.5649493575,1.6094379124
439088,10,55,B,M,Scottish,Border,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.3978952728
442542,8,57,D,M,South West,S West,Silver,480,11,0,0,0,1,1,0,0,0,0,0,0,6.1758672701,2.4849066498,2.1972245773
454702,13,53,B,M,South East,London,Gold,6871.12,5,0,0,1,0,0,0,0,0,0,0,0,8.8352279257,1.7917594692,2.6390573296
462705,9,58,E,F,South East,London,Silver,1500,19,0,0,0,1,0,0,0,0,0,0,0,7.3138868316,2.9957322736,2.302585093
467812,13,43,C,M,North,Yorkshire,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.6390573296
473596,8,47,D,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
479403,4,74,C,M,South East,S & S East,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,1.6094379124
481572,10,49,E,M,North,N East,Silver,5000,1,0,0,0,1,0,0,0,0,0,0,0,8.5173931714,0.6931471806,2.3978952728
486701,9,58,D,F,South East,S & S East,Silver,3000,9,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.302585093,2.302585093
492566,8,56,D,F,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.1972245773
498300,5,47,B,F,South East,S & S East,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,1.7917594692
500100,14,30,F,F,Midlands,Midlands,Silver,100,1,1,0,0,1,0,0,0,0,0,0,0,4.6151205168,0.6931471806,2.7080502011
502316,3,68,D,F,South East,S & S East,Platinum,50000,4,1,1,0,0,0,0,0,0,0,0,0,10.819798284,1.6094379124,1.3862943611
503053,8,45,D,F,North,N West,Silver,1000,4,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.6094379124,2.1972245773
518069,7,71,A,F,South East,London,Gold,12000,6,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,1.9459101491,2.0794415417
523259,10,65,D,F,South East,S & S East,Gold,9053.35,8,0,0,1,0,0,0,0,0,0,0,0,9.1110005842,2.1972245773,2.3978952728
528102,10,74,C,F,South East,London,Gold,19000,5,0,0,1,0,0,0,0,0,0,0,0,9.8522468883,1.7917594692,2.3978952728
530042,10,43,D,F,North,N West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.3978952728
532479,11,44,E,F,South West,S West,Silver,500,9,0,0,0,1,0,0,0,0,0,0,0,6.2166061011,2.302585093,2.4849066498
543004,9,65,F,U,South East,London,Silver,3000,5,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.7917594692,2.302585093
543683,7,46,D,M,South East,S & S East,Gold,17409.76,12,0,0,1,0,0,0,0,0,0,0,0,9.7648436849,2.5649493575,2.0794415417
553115,8,29,F,F,Midlands,Midlands,Silver,2000,12,0,0,0,1,0,0,0,0,0,0,0,7.6014023346,2.5649493575,2.1972245773
580287,7,53,C,F,Midlands,Wales & West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.0794415417
588784,9,64,E,M,Midlands,Midlands,Silver,1000,12,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,2.5649493575,2.302585093
595233,10,49,D,M,South East,S & S East,Silver,3000,5,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.7917594692,2.3978952728
598453,17,59,F,F,South East,London,Gold,12000,8,1,0,1,0,0,0,0,0,0,0,0,9.3927452586,2.1972245773,2.8903717579
600504,8,37,F,F,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
601969,5,60,B,U,South East,London,Gold,10000,2,0,0,1,0,0,0,0,0,1,0,0,9.210440367,1.0986122887,1.7917594692
602906,10,64,F,U,North,Yorkshire,Tin,0.01,4,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,1.6094379124,2.3978952728
604011,3,54,C,F,North,N West,Silver,5000,4,0,0,0,1,0,1,0,0,0,0,0,8.5173931714,1.6094379124,1.3862943611
606316,15,51,C,F,South East,London,Silver,3000,8,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.1972245773,2.7725887222
607118,8,47,U,F,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,1,0,0,0,0.0099503309,1.7917594692,2.1972245773
607444,18,51,B,F,Midlands,Wales & West,Silver,3000,3,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.3862943611,2.9444389792
608378,5,58,D,F,Scottish,C Scotland,Silver,3050,11,0,0,0,1,0,0,0,0,0,0,0,8.0232246847,2.4849066498,1.7917594692
610283,9,46,A,M,South East,London,Tin,0.01,9,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.302585093
611662,5,48,D,U,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.7917594692
618284,15,54,E,F,Midlands,East,Silver,0.02,5,1,0,0,1,0,1,1,0,0,0,0,0.0198026273,1.7917594692,2.7725887222
621358,4,61,C,F,Midlands,Midlands,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,1.6094379124
630888,9,38,C,F,Midlands,Midlands,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.302585093
633380,7,68,E,M,South East,S & S East,Gold,15000.01,6,0,0,1,0,0,0,0,0,0,0,0,9.6158728112,1.9459101491,2.0794415417
633542,12,76,F,F,Midlands,Wales & West,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,2.5649493575
641022,4,56,D,F,North,Yorkshire,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,1.6094379124
642568,8,73,A,M,North,N East,Silver,360,1,1,0,0,1,0,0,0,0,0,0,0,5.8888779583,0.6931471806,2.1972245773
649007,8,37,D,F,Midlands,Midlands,Tin,0.01,9,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,2.1972245773
653500,8,32,C,F,Midlands,Midlands,Silver,2500,1,1,0,0,1,1,0,0,0,0,0,0,7.8244459309,0.6931471806,2.1972245773
663603,11,74,A,F,South East,London,Silver,3350,4,0,0,0,1,0,0,0,0,0,0,0,8.1170140877,1.6094379124,2.4849066498
666238,9,65,D,M,North,Yorkshire,Gold,6107.64,5,0,0,1,0,0,0,1,0,0,0,0,8.7174594415,1.7917594692,2.302585093
667692,5,60,E,F,Midlands,Midlands,Silver,5000,2,0,0,0,1,0,0,0,0,0,0,0,8.5173931714,1.0986122887,1.7917594692
669067,10,35,D,F,Scottish,C Scotland,Silver,1500,4,0,0,0,1,0,0,0,0,0,0,0,7.3138868316,1.6094379124,2.3978952728
672785,6,46,C,F,Scottish,N Scot,Gold,6544.99,1,0,0,1,0,0,0,0,0,0,0,0,8.7866079274,0.6931471806,1.9459101491
674885,3,46,E,F,South East,London,Gold,6000,5,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.7917594692,1.3862943611
682144,5,70,E,F,South East,London,Platinum,21684.94,0,0,1,0,0,0,0,0,0,0,0,0,9.9844194033,0,1.7917594692
691178,9,37,U,M,Midlands,Ulster,Gold,10000,11,1,0,1,0,0,0,0,1,0,0,0,9.210440367,2.4849066498,2.302585093
693847,4,46,B,U,South East,S & S East,Gold,6000,3,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.3862943611,1.6094379124
708569,3,68,E,U,Scottish,C Scotland,Silver,4000,18,0,0,0,1,0,0,0,0,0,0,0,8.2942996089,2.9444389792,1.3862943611
711616,10,54,B,U,Midlands,Midlands,Platinum,50000,4,0,1,0,0,0,1,0,0,0,0,0,10.819798284,1.6094379124,2.3978952728
714054,11,54,D,U,Midlands,Wales & West,Silver,5000,5,0,0,0,1,0,1,0,0,0,0,0,8.5173931714,1.7917594692,2.4849066498
723185,12,49,E,F,South East,London,Silver,3000,3,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.3862943611,2.5649493575
734446,4,63,E,F,Midlands,Midlands,Silver,3026.67,7,0,0,0,1,0,0,0,0,0,0,0,8.0155486258,2.0794415417,1.6094379124
741779,4,62,B,U,Midlands,Midlands,Silver,5000,5,0,0,0,1,0,0,0,0,0,0,0,8.5173931714,1.7917594692,1.6094379124
742880,5,54,E,F,South East,S & S East,Gold,10000,7,1,0,1,0,0,1,0,0,0,0,0,9.210440367,2.0794415417,1.7917594692
745421,5,62,D,U,Midlands,East,Silver,0.02,8,0,0,0,1,0,0,0,0,1,0,0,0.0198026273,2.1972245773,1.7917594692
749044,5,74,C,U,North,N East,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,1.7917594692
750840,5,52,U,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,1,0,0,0,0.0099503309,1.7917594692,1.7917594692
755931,8,42,B,F,North,N West,Tin,0.01,4,0,0,0,0,1,0,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
760641,8,74,D,U,Midlands,Midlands,Gold,6000,17,1,0,1,0,0,0,0,0,1,0,0,8.699681401,2.8903717579,2.1972245773
764876,7,43,D,F,South East,S & S East,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.0794415417
770264,8,64,C,F,South East,London,Gold,12000,2,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,1.0986122887,2.1972245773
775258,12,31,E,F,North,N West,Silver,1100,9,0,0,0,1,0,0,0,0,0,0,0,7.0039741367,2.302585093,2.5649493575
778176,11,41,D,F,North,N East,Silver,1000,5,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.7917594692,2.4849066498
779199,9,45,F,F,Midlands,Wales & West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.302585093
794872,8,67,C,U,South East,London,Gold,10000.01,2,0,0,1,0,0,0,0,0,1,0,0,9.2104413669,1.0986122887,2.1972245773
795267,17,54,A,F,South East,London,Silver,1000,13,1,0,0,1,0,1,0,0,0,0,0,6.9087547793,2.6390573296,2.8903717579
796026,9,40,C,F,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.302585093
802069,7,70,B,F,South East,S & S East,Gold,12000,2,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,1.0986122887,2.0794415417
804061,20,54,C,F,South East,S & S East,Silver,480,1,1,0,0,1,0,1,0,0,0,0,0,6.1758672701,0.6931471806,3.0445224377
806994,6,56,F,U,Midlands,Midlands,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,1.7917594692,1.9459101491
807877,8,54,B,F,South East,London,Gold,8053.35,1,0,0,1,0,1,1,0,0,0,0,0,8.9939675971,0.6931471806,2.1972245773
811831,15,32,F,U,North,Yorkshire,Tin,0.01,5,1,0,0,0,0,0,0,0,1,0,0,0.0099503309,1.7917594692,2.7725887222
819301,10,51,U,M,Midlands,Ulster,Silver,1000,6,0,0,0,1,0,0,0,1,0,0,0,6.9087547793,1.9459101491,2.3978952728
823066,8,65,B,U,South East,London,Silver,50,7,0,0,0,1,0,0,0,0,1,0,0,3.9318256327,2.0794415417,2.1972245773
823961,8,52,F,F,Midlands,Wales & West,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,2.1972245773
826758,8,54,C,F,Scottish,C Scotland,Gold,6000,2,1,0,1,0,0,1,0,0,0,0,0,8.699681401,1.0986122887,2.1972245773
827614,6,38,E,F,South East,S & S East,Tin,0.01,9,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.302585093,1.9459101491
830380,8,43,D,F,South East,London,Silver,50,10,0,0,0,1,0,0,0,0,0,0,0,3.9318256327,2.3978952728,2.1972245773
835404,7,37,E,M,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.0794415417
836222,7,42,C,M,Scottish,N Scot,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.0794415417
841013,4,22,A,U,Midlands,Midlands,Gold,6000,3,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.3862943611,1.6094379124
842486,8,31,E,U,Midlands,East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.1972245773
848085,15,33,B,F,North,N West,Silver,0.02,7,1,0,0,1,0,0,0,0,0,0,0,0.0198026273,2.0794415417,2.7725887222
851396,9,54,F,M,South East,London,Silver,600,7,0,0,0,1,0,1,0,0,0,0,0,6.3985949345,2.0794415417,2.302585093
853291,8,31,F,U,Midlands,Midlands,Silver,5000,1,0,0,0,1,0,0,0,0,1,0,0,8.5173931714,0.6931471806,2.1972245773
856916,8,54,D,M,Scottish,C Scotland,Gold,12000,8,0,0,1,0,0,0,0,0,0,0,0,9.3927452586,2.1972245773,2.1972245773
861820,5,54,C,F,South East,S & S East,Silver,1000,2,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.0986122887,1.7917594692
870307,9,53,B,M,North,Yorkshire,Gold,6000,3,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.3862943611,2.302585093
871095,16,37,F,F,North,Yorkshire,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.8332133441
875694,8,63,D,U,South West,S West,Gold,6000,2,0,0,1,0,0,0,0,0,1,0,0,8.699681401,1.0986122887,2.1972245773
876623,3,33,U,M,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,1,0,0,0,0.0099503309,1.7917594692,1.3862943611
878812,7,65,B,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.0794415417
889199,14,39,E,F,Midlands,Midlands,Silver,50,10,1,0,0,1,0,0,0,0,0,0,0,3.9318256327,2.3978952728,2.7080502011
897485,9,42,F,F,Scottish,C Scotland,Gold,6000,2,1,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,2.302585093
899186,6,67,E,M,North,Yorkshire,Silver,3000,8,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,2.1972245773,1.9459101491
903191,11,43,F,F,Midlands,Midlands,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.4849066498
908584,9,54,C,M,North,N West,Gold,6000,6,0,0,1,0,0,1,0,0,0,0,0,8.699681401,1.9459101491,2.302585093
909459,8,50,C,F,South East,S & S East,Silver,0.02,9,0,0,0,1,0,0,0,0,0,0,0,0.0198026273,2.302585093,2.1972245773
910007,5,70,B,U,Midlands,Midlands,Gold,12000,5,0,0,1,0,0,0,0,0,1,0,0,9.3927452586,1.7917594692,1.7917594692
918237,13,58,D,F,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.6390573296
919551,13,50,U,F,Unknown,Unknown,Tin,0.01,5,1,0,0,0,0,0,0,1,0,1,1,0.0099503309,1.7917594692,2.6390573296
922366,7,78,U,F,Midlands,Ulster,Silver,1250,5,0,0,0,1,0,0,0,1,0,0,0,7.1316985105,1.7917594692,2.0794415417
929506,5,79,B,M,Midlands,East,Gold,6000,8,0,0,1,0,0,0,0,0,0,0,0,8.699681401,2.1972245773,1.7917594692
935530,8,68,A,F,South East,London,Silver,800,8,1,0,0,1,0,0,0,0,0,0,0,6.6858609471,2.1972245773,2.1972245773
943517,9,48,A,F,South East,London,Silver,600,8,0,0,0,1,0,0,0,0,0,0,0,6.3985949345,2.1972245773,2.302585093
946311,9,54,C,M,South East,London,Silver,3000,3,0,0,0,1,0,1,0,0,0,0,0,8.0067008454,1.3862943611,2.302585093
950033,12,35,F,M,South West,S West,Silver,1500,5,0,0,0,1,0,0,0,0,0,0,0,7.3138868316,1.7917594692,2.5649493575
951897,9,38,D,F,Midlands,East,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.302585093
952729,11,42,C,M,North,N West,Gold,6041.13,5,0,0,1,0,0,0,0,0,0,0,0,8.7065118778,1.7917594692,2.4849066498
956155,14,50,C,M,North,N West,Silver,420.01,4,0,0,0,1,0,0,0,0,0,0,0,6.0426565864,1.6094379124,2.7080502011
956635,4,63,C,M,North,N West,Tin,0.01,5,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,1.6094379124
963194,9,75,C,F,South East,London,Gold,6000,1,0,0,1,0,0,0,0,0,0,0,0,8.699681401,0.6931471806,2.302585093
966932,8,50,D,F,South East,London,Silver,50,8,0,0,0,1,0,0,0,0,0,0,0,3.9318256327,2.1972245773,2.1972245773
985295,2,58,D,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,1.0986122887
994332,8,66,U,F,Midlands,Ulster,Silver,500,8,0,0,0,1,0,0,0,1,0,0,0,6.2166061011,2.1972245773,2.1972245773
997684,6,54,F,F,South East,London,Silver,50,11,0,0,0,1,0,0,0,0,0,0,0,3.9318256327,2.4849066498,1.9459101491
1002422,7,54,D,F,North,N West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.0794415417
1003402,18,38,F,F,South East,London,Tin,0.01,6,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.9459101491,2.9444389792
1004301,6,54,F,M,Midlands,East,Gold,6000,2,0,0,1,0,0,1,0,0,0,0,0,8.699681401,1.0986122887,1.9459101491
1008129,8,55,C,M,South East,London,Silver,1000,5,0,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.7917594692,2.1972245773
1009060,8,52,E,M,Scottish,C Scotland,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
1009931,11,59,D,F,Midlands,Midlands,Silver,1500,2,0,0,0,1,0,0,0,0,0,0,0,7.3138868316,1.0986122887,2.4849066498
1011243,6,63,F,M,South West,S West,Silver,1000,2,1,0,0,1,0,0,0,0,0,0,0,6.9087547793,1.0986122887,1.9459101491
1011669,15,47,E,M,North,N West,Tin,0.01,6,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.9459101491,2.7725887222
1012509,6,44,F,F,South East,London,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,1.9459101491
1013394,7,39,A,F,South East,London,Tin,0.01,7,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.0794415417,2.0794415417
1018361,5,72,A,U,Midlands,Midlands,Gold,6000,2,0,0,1,0,0,0,0,0,0,0,0,8.699681401,1.0986122887,1.7917594692
1022334,8,38,F,M,Midlands,Wales & West,Tin,0.01,5,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.7917594692,2.1972245773
1024248,13,72,D,F,South East,S & S East,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.6390573296
1029592,11,54,D,M,South East,London,Tin,0.01,4,1,0,0,0,0,1,0,0,0,0,0,0.0099503309,1.6094379124,2.4849066498
1030302,6,76,F,U,Scottish,Border,Silver,3000,8,0,0,0,1,0,0,0,0,1,0,0,8.0067008454,2.1972245773,1.9459101491
1036084,11,50,D,U,North,N East,Silver,3000,8,0,0,0,1,0,0,0,0,1,0,0,8.0067008454,2.1972245773,2.4849066498
1040227,7,66,C,F,Midlands,Wales & West,Gold,9000,8,0,0,1,0,0,0,0,0,0,0,0,9.1050909613,2.1972245773,2.0794415417
1040944,6,51,E,U,South East,London,Tin,0.01,5,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,1.7917594692,1.9459101491
1041231,7,61,C,U,Midlands,Midlands,Gold,6107.64,5,0,0,1,0,0,0,1,0,1,0,0,8.7174594415,1.7917594692,2.0794415417
1043773,3,63,C,U,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,0,0,0,1,0,0,0.0099503309,2.1972245773,1.3862943611
1054015,6,78,F,F,South East,London,Gold,7500,5,0,0,1,0,0,0,0,0,0,0,0,8.922791624,1.7917594692,1.9459101491
1055682,9,55,B,M,Midlands,East,Gold,5672.31,2,0,0,1,0,0,0,0,0,0,0,0,8.6435280006,1.0986122887,2.302585093
1060228,7,49,F,M,Midlands,Midlands,Gold,10000,3,0,0,1,0,0,0,0,0,0,0,0,9.210440367,1.3862943611,2.0794415417
1061348,13,70,B,U,South East,London,Silver,2884.96,8,0,0,0,1,0,0,0,0,1,0,0,7.9676128792,2.1972245773,2.6390573296
1068601,6,45,D,F,Midlands,Midlands,Tin,0.01,4,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,1.9459101491
1070037,5,73,F,F,Scottish,C Scotland,Silver,600,32,0,0,0,1,0,0,0,0,0,0,0,6.3985949345,3.4965075615,1.7917594692
1070460,8,71,A,F,South East,London,Platinum,23425,4,1,1,0,0,0,0,0,0,0,0,0,10.061601796,1.6094379124,2.1972245773
1072773,14,52,D,F,South East,London,Gold,7017.55,5,0,0,1,0,0,0,0,0,0,0,0,8.856311923,1.7917594692,2.7080502011
1080016,11,52,D,F,Midlands,East,Tin,0.01,5,0,0,0,0,0,0,1,0,0,0,0,0.0099503309,1.7917594692,2.4849066498
1083767,9,64,F,F,Unknown,Unknown,Silver,3000,1,0,0,0,1,0,0,0,0,0,1,1,8.0067008454,0.6931471806,2.302585093
1084607,9,57,C,F,Midlands,Midlands,Gold,9052.66,7,0,0,1,0,0,0,0,0,0,0,0,9.1109243748,2.0794415417,2.302585093
1087452,6,54,E,F,Midlands,Midlands,Silver,2000,27,0,0,0,1,0,1,0,0,0,0,0,7.6014023346,3.3322045102,1.9459101491
1091085,10,63,D,M,North,N West,Gold,6053.34,4,0,0,1,0,0,0,0,0,0,0,0,8.7085306492,1.6094379124,2.3978952728
1094955,8,32,E,F,Midlands,Midlands,Tin,0.01,4,1,0,0,0,1,0,0,0,0,0,0,0.0099503309,1.6094379124,2.1972245773
1097474,20,39,C,M,North,N West,Tin,0.01,8,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,3.0445224377
1098918,7,35,C,F,Midlands,Midlands,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.0794415417
1101579,8,58,F,F,Midlands,Wales & West,Silver,1930,9,0,0,0,1,0,0,0,0,0,0,0,7.5657932824,2.302585093,2.1972245773
1103288,10,40,C,F,Midlands,Midlands,Tin,0.01,4,1,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.6094379124,2.3978952728
1104136,13,54,C,M,South East,S & S East,Silver,980,5,1,0,0,1,0,1,0,0,0,0,0,6.8885724596,1.7917594692,2.6390573296
1108646,9,61,A,F,South East,London,Gold,12150,11,0,0,1,0,0,0,0,0,0,0,0,9.4051667499,2.4849066498,2.302585093
1111434,13,70,C,F,North,N West,Silver,500,11,0,0,0,1,0,0,0,0,0,0,0,6.2166061011,2.4849066498,2.6390573296
1115014,12,54,D,F,Midlands,Midlands,Gold,9000,11,0,0,1,0,0,1,0,0,0,0,0,9.1050909613,2.4849066498,2.5649493575
1117629,7,54,D,F,Midlands,Midlands,Tin,0.01,8,0,0,0,0,0,1,0,0,0,0,0,0.0099503309,2.1972245773,2.0794415417
1128353,5,70,F,F,North,N West,Silver,3500,5,0,0,0,1,0,0,0,0,0,0,0,8.160803921,1.7917594692,1.7917594692
1131451,6,60,A,F,Midlands,Wales & West,Gold,10000,4,0,0,1,0,0,0,0,0,0,0,0,9.210440367,1.6094379124,1.9459101491
1134051,14,77,B,F,South East,S & S East,Silver,4884.25,11,0,0,0,1,0,0,0,0,0,0,0,8.4939757402,2.4849066498,2.7080502011
1135724,10,74,E,F,South East,S & S East,Silver,4500,12,0,0,0,1,0,0,0,0,0,0,0,8.4120548733,2.5649493575,2.3978952728
1136585,7,67,D,F,Midlands,Wales & West,Silver,3000,5,0,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.7917594692,2.0794415417
1137492,7,51,D,M,Midlands,Midlands,Gold,17000,11,1,0,1,0,0,0,0,0,0,0,0,9.7410274448,2.4849066498,2.0794415417
1138235,18,37,C,F,Midlands,Midlands,Silver,50.01,8,1,0,0,1,0,0,0,0,0,0,0,3.9320216919,2.1972245773,2.9444389792
1143662,8,35,F,U,North,N West,Gold,5044.46,5,0,0,1,0,0,0,0,0,1,0,0,8.526244108,1.7917594692,2.1972245773
1150820,5,58,C,F,Scottish,N Scot,Gold,6000,22,0,0,1,0,0,0,0,0,0,0,0,8.699681401,3.1354942159,1.7917594692
1151037,6,27,D,F,South East,S & S East,Silver,5,7,0,0,0,1,0,0,0,0,0,0,0,1.7917594692,2.0794415417,1.9459101491
1154958,5,72,B,U,South East,London,Platinum,32050,12,0,1,0,0,0,0,0,0,0,0,0,10.375083663,2.5649493575,1.7917594692
1156179,9,70,D,F,South East,London,Gold,6000,8,0,0,1,0,0,0,0,0,0,0,0,8.699681401,2.1972245773,2.302585093
1162020,7,54,F,F,Midlands,Wales & West,Tin,0.01,2,0,0,0,0,0,1,0,0,0,0,0,0.0099503309,1.0986122887,2.0794415417
1164910,7,51,E,M,North,N West,Tin,0.01,10,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.3978952728,2.0794415417
1176846,9,31,F,F,Unknown,Unknown,Silver,1064.45,1,1,0,0,1,0,0,0,0,0,1,1,6.9711525241,0.6931471806,2.302585093
1178520,10,58,F,F,Midlands,Wales & West,Silver,3000.01,8,0,0,0,1,0,0,0,0,0,0,0,8.0067041777,2.1972245773,2.3978952728
1179462,10,73,E,F,Midlands,Wales & West,Tin,0.01,6,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,1.9459101491,2.3978952728
1184199,7,38,F,F,South East,London,Silver,4500,4,0,0,0,1,0,0,0,0,0,0,0,8.4120548733,1.6094379124,2.0794415417
1186671,7,71,A,F,South East,London,Silver,2000,3,1,0,0,1,0,0,0,0,0,0,0,7.6014023346,1.3862943611,2.0794415417
1190369,22,50,C,M,South East,London,Silver,3000,6,1,0,0,1,0,0,0,0,0,0,0,8.0067008454,1.9459101491,3.1354942159
1191357,9,54,U,U,Midlands,Wales & West,Silver,2000,4,0,0,0,1,0,1,0,1,0,0,0,7.6014023346,1.6094379124,2.302585093
1192051,6,51,C,F,Midlands,Midlands,Silver,3500,27,0,0,0,1,0,0,0,0,0,0,0,8.160803921,3.3322045102,1.9459101491
1195654,10,33,D,F,Midlands,Wales & West,Tin,0.01,8,0,0,0,0,0,0,0,0,0,0,0,0.0099503309,2.1972245773,2.3978952728
1196413,6,67,A,U,Midlands,Midlands,Silver,5000,4,0,0,0,1,0,0,0,0,0,0,0,8.5173931714,1.6094379124,1.9459101491
